generation;best;average;worst
0;1837.00;3701.97;4222.00
1;1837.00;3486.91;4023.00
2;1837.00;3129.98;3839.00
3;1837.00;2393.29;3340.00
4;1830.00;2163.60;2829.00
5;1830.00;2083.21;2636.00
6;1795.00;2071.50;2518.00
7;1791.00;2066.37;2596.00
8;1779.00;2062.89;2686.00
9;1767.00;2073.23;2633.00
10;1761.00;2038.83;2586.00
11;1753.00;2067.71;2621.00
12;1744.00;2064.11;2598.00
13;1717.00;2057.16;2651.00
14;1672.00;2055.05;2655.00
15;1672.00;2048.76;2648.00
16;1672.00;2022.26;2724.00
17;1672.00;2030.67;2631.00
18;1672.00;2016.84;2640.00
19;1671.00;2009.11;2596.00
20;1661.00;2011.10;2598.00
21;1661.00;2022.44;2697.00
22;1647.00;2043.55;2637.00
23;1647.00;2030.93;2610.00
24;1647.00;2036.64;2685.00
25;1647.00;2037.20;2762.00
26;1647.00;2034.97;2624.00
27;1647.00;2023.25;2582.00
28;1647.00;2022.31;2566.00
29;1647.00;2003.97;2617.00
30;1633.00;2001.97;2540.00
31;1633.00;1989.53;2572.00
32;1633.00;1949.18;2555.00
33;1622.00;1974.89;2635.00
34;1596.00;1965.32;2537.00
35;1596.00;1936.31;2602.00
36;1596.00;1943.43;2602.00
37;1596.00;1962.85;2629.00
38;1596.00;1946.25;2742.00
39;1593.00;1957.54;2601.00
40;1591.00;1956.78;2609.00
41;1589.00;1941.14;2628.00
42;1586.00;1975.35;2679.00
43;1586.00;1979.59;2587.00
44;1580.00;1955.55;2581.00
45;1580.00;1947.34;2583.00
46;1580.00;1942.77;2534.00
47;1579.00;1936.78;2490.00
48;1579.00;1921.21;2671.00
49;1570.00;1929.13;2488.00
50;1570.00;1921.11;2564.00
51;1567.00;1932.28;2635.00
52;1567.00;1905.96;2503.00
53;1540.00;1935.29;2542.00
54;1540.00;1959.09;2735.00
55;1517.00;1938.82;2627.00
56;1490.00;1933.77;2680.00
57;1490.00;1896.31;2687.00
58;1490.00;1906.72;2676.00
59;1479.00;1889.27;2526.00
60;1479.00;1898.01;2686.00
61;1479.00;1900.47;2635.00
62;1479.00;1901.46;2618.00
63;1479.00;1898.79;2619.00
64;1479.00;1871.65;2520.00
65;1479.00;1769.68;2435.00
66;1479.00;1758.15;2611.00
67;1479.00;1781.38;2535.00
68;1479.00;1772.09;2528.00
69;1479.00;1821.06;2502.00
70;1477.00;1787.57;2517.00
71;1477.00;1805.33;2435.00
72;1477.00;1806.22;2429.00
