generation;best;average;worst
0;1334.00;2213.49;2605.00
1;1334.00;2057.08;2426.00
2;1334.00;1903.38;2355.00
3;1299.00;1681.28;2183.00
4;1281.00;1574.24;2007.00
5;1281.00;1577.06;2028.00
6;1251.00;1582.48;2025.00
7;1251.00;1596.77;1997.00
8;1224.00;1544.55;2008.00
9;1216.00;1498.31;1962.00
10;1216.00;1524.05;2037.00
11;1216.00;1513.14;2009.00
12;1216.00;1516.01;1941.00
13;1207.00;1520.72;2022.00
14;1193.00;1491.91;2028.00
15;1193.00;1486.71;2013.00
16;1180.00;1482.47;2059.00
17;1180.00;1475.91;1964.00
18;1180.00;1441.55;1947.00
19;1102.00;1469.41;1946.00
20;1102.00;1468.26;1902.00
21;1102.00;1431.40;1995.00
22;1102.00;1435.52;1998.00
23;1102.00;1428.20;1880.00
24;1102.00;1415.08;1844.00
25;1102.00;1373.98;1860.00
26;1096.00;1361.80;1834.00
27;1096.00;1347.34;1819.00
28;1096.00;1349.21;1968.00
29;1094.00;1328.38;1868.00
30;1094.00;1330.24;1732.00
31;1094.00;1356.27;1861.00
32;1094.00;1349.94;1825.00
33;1079.00;1307.78;1829.00
34;1079.00;1291.42;1809.00
35;1079.00;1302.28;1829.00
36;1074.00;1291.02;1777.00
37;1074.00;1272.36;1789.00
38;1074.00;1311.64;1804.00
39;1074.00;1311.98;1751.00
40;1074.00;1319.16;1823.00
41;1061.00;1317.13;1785.00
42;1061.00;1293.04;1789.00
43;1061.00;1329.01;1928.00
44;1060.00;1354.31;1867.00
45;1060.00;1331.50;1857.00
46;1057.00;1313.31;1868.00
47;1057.00;1343.14;1808.00
48;1050.00;1351.51;1814.00
49;1050.00;1351.66;1803.00
50;1050.00;1367.38;1821.00
51;1050.00;1338.72;1940.00
52;1050.00;1345.47;1830.00
53;1050.00;1352.83;1972.00
54;1049.00;1358.55;1866.00
55;1049.00;1350.18;1856.00
56;1049.00;1327.52;1823.00
57;1047.00;1304.88;1843.00
58;1046.00;1310.11;1794.00
59;1046.00;1311.44;1899.00
60;1046.00;1286.80;1845.00
61;1046.00;1309.87;1928.00
62;1045.00;1275.45;1870.00
63;1045.00;1284.66;1847.00
64;1041.00;1302.37;1940.00
65;1040.00;1300.38;1936.00
66;1040.00;1285.81;1833.00
67;1040.00;1274.34;1882.00
68;1040.00;1257.33;1889.00
69;1040.00;1256.04;1862.00
70;1040.00;1280.47;1947.00
71;1040.00;1280.86;1948.00
72;1040.00;1291.52;1950.00
73;1040.00;1277.11;1846.00
74;1034.00;1262.22;1881.00
75;1034.00;1277.99;1954.00
76;1034.00;1304.97;1858.00
77;1034.00;1274.01;1956.00
78;1034.00;1268.38;1841.00
79;1026.00;1285.18;1812.00
80;1026.00;1274.10;1910.00
81;1026.00;1284.68;1890.00
82;1026.00;1283.56;1878.00
83;1026.00;1271.16;1949.00
84;1026.00;1241.84;1855.00
85;1026.00;1261.61;1892.00
86;1026.00;1251.40;1858.00
87;1026.00;1231.49;1748.00
88;1026.00;1261.26;1932.00
89;1026.00;1258.78;1798.00
90;1026.00;1249.81;1825.00
91;1026.00;1248.93;1787.00
92;1026.00;1252.60;1770.00
93;1026.00;1263.08;1767.00
94;1026.00;1258.19;1773.00
95;1026.00;1267.43;1920.00
96;1026.00;1268.53;1899.00
97;1026.00;1245.39;1770.00
98;1026.00;1249.65;1752.00
99;1026.00;1250.37;1832.00
100;1026.00;1253.60;1838.00
101;1026.00;1252.87;1834.00
102;1026.00;1257.32;1725.00
103;1026.00;1244.47;1780.00
104;1026.00;1268.97;1895.00
105;1026.00;1243.56;1799.00
106;1026.00;1246.76;1790.00
107;1026.00;1258.95;1906.00
108;1026.00;1266.94;1769.00
109;1026.00;1252.64;1864.00
110;1026.00;1258.99;1962.00
111;1026.00;1275.75;1781.00
112;1026.00;1252.13;1807.00
113;1026.00;1249.05;1852.00
114;1026.00;1271.43;1886.00
115;1026.00;1276.93;1875.00
116;1026.00;1274.81;1798.00
117;1026.00;1241.62;1780.00
118;1026.00;1268.77;1840.00
119;1026.00;1273.40;1858.00
120;1026.00;1276.87;1832.00
121;1026.00;1245.05;1915.00
122;1026.00;1273.11;1836.00
123;1026.00;1248.27;1719.00
124;1026.00;1270.34;1856.00
125;1026.00;1264.49;1798.00
126;1026.00;1255.32;1739.00
127;1026.00;1249.33;1752.00
128;1026.00;1254.80;1855.00
129;1026.00;1256.94;1789.00
130;1026.00;1257.22;1938.00
131;1026.00;1260.54;1832.00
132;1026.00;1257.91;1778.00
133;1026.00;1260.14;1835.00
134;1026.00;1282.30;1821.00
135;1026.00;1249.00;1755.00
136;1026.00;1282.72;1813.00
137;1026.00;1281.46;1819.00
138;1026.00;1283.35;1857.00
139;1026.00;1283.14;1882.00
140;1026.00;1270.48;1819.00
141;1026.00;1263.46;1812.00
142;1026.00;1278.50;1821.00
143;1026.00;1265.19;1878.00
144;1026.00;1287.35;1849.00
145;1026.00;1269.92;1884.00
146;1026.00;1260.51;1818.00
147;1026.00;1252.97;1777.00
148;1026.00;1255.12;1775.00
149;1026.00;1270.65;1793.00
150;1026.00;1248.40;1733.00
151;1026.00;1263.06;1795.00
152;1026.00;1266.49;1820.00
153;1026.00;1285.49;1750.00
154;1026.00;1274.52;1829.00
155;1026.00;1271.50;1799.00
156;1026.00;1257.63;1917.00
157;1026.00;1251.53;1800.00
158;1026.00;1269.80;1776.00
159;1026.00;1256.52;1794.00
160;1026.00;1266.10;1843.00
161;1026.00;1285.46;1797.00
162;1026.00;1267.91;1757.00
163;1026.00;1265.56;1796.00
164;1026.00;1284.47;1785.00
165;1026.00;1247.48;1780.00
166;1026.00;1260.73;1878.00
167;1026.00;1267.04;1883.00
168;1026.00;1277.61;1929.00
169;1026.00;1284.91;1847.00
170;1026.00;1268.58;1876.00
171;1026.00;1266.54;1799.00
172;1026.00;1264.02;1813.00
173;1026.00;1269.96;1789.00
174;1026.00;1261.90;1726.00
175;1026.00;1267.25;1739.00
176;1026.00;1264.97;1897.00
177;1026.00;1274.80;1775.00
178;1026.00;1262.15;1929.00
179;1026.00;1262.75;1840.00
180;1026.00;1257.79;1845.00
181;1026.00;1242.33;1784.00
182;1026.00;1254.34;1775.00
183;1026.00;1273.73;1889.00
184;1026.00;1253.51;1817.00
185;1026.00;1265.77;1864.00
186;1026.00;1253.11;1844.00
187;1026.00;1291.23;1778.00
188;1026.00;1283.52;1736.00
189;1026.00;1270.97;1915.00
190;1026.00;1270.59;1788.00
191;1026.00;1258.83;1867.00
