generation;best;average;worst
0;1475.00;2946.27;3475.00
1;1475.00;2714.77;3246.00
2;1475.00;2372.46;3063.00
3;1465.00;1832.72;2537.00
4;1465.00;1696.73;2196.00
5;1407.00;1688.83;2100.00
6;1407.00;1697.72;2118.00
7;1407.00;1694.75;2147.00
8;1407.00;1691.04;2162.00
9;1393.00;1651.65;2336.00
10;1393.00;1661.55;2180.00
11;1393.00;1674.13;2163.00
12;1393.00;1671.61;2128.00
13;1389.00;1674.84;2146.00
14;1388.00;1662.96;2116.00
15;1388.00;1686.76;2277.00
16;1388.00;1692.38;2178.00
17;1384.00;1670.85;2140.00
18;1384.00;1677.21;2146.00
19;1384.00;1690.33;2254.00
20;1384.00;1665.19;2210.00
21;1384.00;1672.78;2193.00
22;1369.00;1666.73;2156.00
23;1369.00;1668.74;2219.00
24;1369.00;1653.81;2289.00
25;1369.00;1662.70;2085.00
26;1369.00;1662.72;2228.00
27;1369.00;1659.83;2144.00
28;1369.00;1653.16;2166.00
29;1369.00;1677.33;2152.00
30;1362.00;1673.05;2233.00
31;1362.00;1658.31;2187.00
32;1362.00;1657.89;2162.00
33;1362.00;1671.97;2189.00
34;1362.00;1656.31;2102.00
35;1362.00;1659.48;2164.00
36;1362.00;1649.81;2190.00
37;1362.00;1664.09;2175.00
38;1359.00;1660.30;2189.00
39;1359.00;1644.79;2160.00
40;1359.00;1644.94;2095.00
41;1359.00;1647.56;2225.00
42;1359.00;1648.07;2200.00
43;1359.00;1642.52;2148.00
44;1358.00;1636.77;2078.00
45;1358.00;1631.47;2187.00
46;1345.00;1634.90;2073.00
47;1344.00;1641.09;2123.00
48;1338.00;1641.95;2127.00
49;1338.00;1629.11;2251.00
50;1334.00;1617.91;2163.00
51;1327.00;1609.58;2120.00
52;1327.00;1610.63;2171.00
53;1327.00;1614.34;2212.00
54;1327.00;1613.13;2265.00
55;1327.00;1605.37;2144.00
56;1327.00;1619.94;2189.00
57;1327.00;1601.88;2173.00
58;1309.00;1610.13;2205.00
59;1309.00;1620.42;2205.00
60;1309.00;1624.42;2134.00
61;1309.00;1612.51;2141.00
62;1309.00;1618.79;2251.00
63;1307.00;1610.91;2113.00
64;1307.00;1617.17;2099.00
65;1307.00;1616.64;2147.00
66;1307.00;1612.46;2198.00
67;1307.00;1622.41;2099.00
68;1301.00;1601.13;2056.00
69;1301.00;1605.24;2086.00
70;1301.00;1600.32;2084.00
71;1301.00;1604.38;2032.00
72;1301.00;1617.22;2217.00
73;1301.00;1593.94;2114.00
74;1301.00;1600.89;2091.00
75;1301.00;1597.42;2221.00
76;1299.00;1585.99;2336.00
77;1299.00;1595.32;2051.00
78;1299.00;1590.37;2037.00
79;1299.00;1592.70;2111.00
80;1299.00;1596.58;2124.00
81;1299.00;1611.92;2125.00
82;1299.00;1589.18;2199.00
83;1299.00;1595.16;2046.00
84;1299.00;1592.41;2123.00
85;1299.00;1610.51;2289.00
86;1299.00;1612.29;2126.00
87;1299.00;1617.08;2226.00
88;1299.00;1601.64;2095.00
89;1299.00;1609.03;2238.00
90;1299.00;1586.40;2075.00
91;1299.00;1604.61;2073.00
92;1299.00;1605.52;2231.00
93;1299.00;1606.06;2081.00
94;1299.00;1605.55;2105.00
95;1299.00;1581.09;2063.00
96;1299.00;1605.07;2044.00
97;1299.00;1598.78;2148.00
98;1299.00;1609.41;2133.00
99;1299.00;1605.89;2169.00
100;1299.00;1587.30;2152.00
101;1299.00;1591.68;2109.00
102;1299.00;1602.74;2029.00
103;1299.00;1594.69;2205.00
104;1282.00;1609.87;2150.00
105;1282.00;1603.60;2230.00
106;1282.00;1592.87;2071.00
107;1282.00;1590.22;2077.00
108;1282.00;1584.35;2048.00
109;1282.00;1581.19;2097.00
110;1282.00;1586.61;2116.00
111;1282.00;1585.18;2188.00
112;1282.00;1571.02;2093.00
113;1282.00;1588.13;2133.00
114;1282.00;1587.47;2055.00
115;1282.00;1575.82;2120.00
116;1282.00;1589.77;2101.00
117;1279.00;1559.55;2158.00
118;1276.00;1585.68;2181.00
119;1276.00;1573.20;2149.00
120;1276.00;1580.97;2056.00
121;1276.00;1587.81;2040.00
122;1276.00;1582.71;2038.00
123;1276.00;1581.70;2052.00
124;1276.00;1582.52;2078.00
125;1276.00;1576.83;2151.00
126;1276.00;1581.17;2011.00
127;1276.00;1580.49;2094.00
128;1276.00;1585.56;2185.00
129;1275.00;1573.10;2145.00
130;1275.00;1578.76;2032.00
131;1273.00;1576.01;2194.00
132;1273.00;1589.37;2242.00
133;1272.00;1566.82;2123.00
134;1272.00;1581.29;2095.00
135;1272.00;1567.37;2103.00
136;1272.00;1585.76;2116.00
137;1268.00;1572.75;2056.00
138;1268.00;1572.52;2070.00
139;1266.00;1586.55;2200.00
140;1266.00;1574.65;2097.00
141;1266.00;1557.47;2204.00
142;1266.00;1575.78;2155.00
143;1266.00;1575.33;2139.00
144;1266.00;1584.58;2081.00
145;1265.00;1577.45;2109.00
146;1265.00;1564.04;2084.00
147;1265.00;1561.57;2056.00
148;1265.00;1564.33;2085.00
149;1264.00;1561.12;2110.00
150;1264.00;1556.17;1993.00
151;1249.00;1558.14;2057.00
152;1249.00;1563.33;2236.00
153;1248.00;1562.53;2061.00
154;1248.00;1569.66;2065.00
155;1245.00;1548.03;2048.00
156;1245.00;1559.04;1979.00
157;1245.00;1562.83;1993.00
158;1245.00;1548.44;2001.00
159;1245.00;1538.01;2068.00
160;1245.00;1545.57;2005.00
161;1245.00;1547.10;2051.00
162;1224.00;1561.80;2009.00
163;1224.00;1536.20;1971.00
164;1224.00;1537.56;2097.00
165;1224.00;1545.55;2206.00
166;1224.00;1548.24;2000.00
167;1224.00;1557.24;2093.00
168;1224.00;1531.15;2038.00
169;1224.00;1524.51;2005.00
170;1224.00;1536.44;2216.00
171;1224.00;1532.96;1958.00
172;1224.00;1530.67;2027.00
173;1224.00;1545.83;2072.00
174;1224.00;1534.67;2043.00
175;1224.00;1552.12;2074.00
176;1224.00;1546.47;2048.00
177;1218.00;1540.80;1991.00
178;1218.00;1551.48;2176.00
179;1218.00;1526.79;2246.00
180;1218.00;1523.65;2264.00
181;1218.00;1515.02;2094.00
182;1218.00;1522.23;1977.00
183;1218.00;1528.46;2048.00
184;1218.00;1539.87;2086.00
185;1214.00;1521.05;2015.00
186;1214.00;1532.03;2063.00
187;1214.00;1500.08;1995.00
188;1214.00;1499.61;2017.00
189;1214.00;1502.70;2063.00
190;1214.00;1483.78;1969.00
191;1214.00;1496.73;1945.00
192;1214.00;1502.57;2038.00
193;1214.00;1490.75;2129.00
194;1214.00;1518.67;2028.00
195;1214.00;1500.65;2086.00
196;1214.00;1507.44;1961.00
197;1214.00;1506.76;2168.00
198;1214.00;1506.98;1963.00
199;1214.00;1505.32;2119.00
200;1214.00;1487.40;1944.00
201;1214.00;1501.84;2101.00
202;1214.00;1500.08;2108.00
203;1214.00;1487.93;2012.00
204;1214.00;1488.69;1990.00
205;1214.00;1492.30;2117.00
206;1214.00;1477.04;1933.00
207;1214.00;1496.15;2068.00
208;1214.00;1486.45;1988.00
209;1214.00;1468.75;1986.00
210;1214.00;1486.84;1973.00
211;1214.00;1484.77;2160.00
212;1214.00;1479.68;2076.00
213;1214.00;1500.37;2093.00
214;1214.00;1503.55;2021.00
215;1214.00;1511.26;2113.00
216;1214.00;1506.55;2091.00
217;1214.00;1505.05;2003.00
218;1214.00;1495.26;1938.00
219;1214.00;1484.34;2049.00
220;1214.00;1491.29;2052.00
221;1214.00;1497.92;2051.00
222;1214.00;1494.55;1984.00
223;1214.00;1492.53;2022.00
224;1214.00;1506.20;2005.00
225;1214.00;1510.04;2033.00
226;1214.00;1505.39;1928.00
227;1214.00;1520.64;2062.00
228;1214.00;1506.34;2035.00
229;1214.00;1501.98;1989.00
230;1214.00;1499.61;1967.00
231;1214.00;1500.11;2229.00
232;1214.00;1493.80;2097.00
233;1214.00;1520.65;2103.00
234;1214.00;1514.19;2089.00
235;1214.00;1497.36;2143.00
236;1214.00;1477.65;2138.00
237;1214.00;1505.88;2038.00
238;1214.00;1528.64;2056.00
239;1214.00;1511.15;2131.00
240;1214.00;1502.04;1986.00
