generation;best;average;worst
0;1334.00;2213.22;2670.00
1;1334.00;2041.96;2453.00
2;1334.00;1911.66;2362.00
3;1334.00;1691.22;2264.00
4;1333.00;1601.44;2076.00
5;1325.00;1586.35;2016.00
6;1325.00;1562.97;2107.00
7;1315.00;1575.12;2011.00
8;1296.00;1566.74;2093.00
9;1283.00;1564.07;2019.00
10;1283.00;1558.05;2020.00
11;1274.00;1559.49;1992.00
12;1274.00;1552.42;1991.00
13;1274.00;1534.13;1992.00
14;1248.00;1523.63;1964.00
15;1248.00;1525.21;2013.00
16;1240.00;1524.66;2022.00
17;1240.00;1509.82;1935.00
18;1240.00;1498.03;2173.00
19;1240.00;1466.95;1931.00
20;1240.00;1459.63;1927.00
21;1238.00;1436.02;1936.00
22;1238.00;1462.96;1917.00
23;1217.00;1452.51;1958.00
24;1215.00;1456.79;2025.00
25;1215.00;1465.27;2056.00
26;1182.00;1478.77;2017.00
27;1182.00;1467.82;1961.00
28;1182.00;1470.05;2072.00
29;1171.00;1477.11;2078.00
30;1156.00;1463.56;2057.00
31;1156.00;1448.61;1954.00
32;1154.00;1451.42;2033.00
33;1154.00;1431.22;1930.00
34;1143.00;1420.16;2061.00
35;1120.00;1419.17;2018.00
36;1120.00;1406.25;1944.00
37;1111.00;1409.76;2053.00
38;1111.00;1388.45;2036.00
39;1105.00;1349.47;1861.00
40;1100.00;1338.14;2012.00
41;1100.00;1349.59;1939.00
42;1095.00;1381.85;2010.00
43;1095.00;1347.58;1882.00
44;1095.00;1320.36;1811.00
45;1090.00;1322.73;1919.00
46;1076.00;1306.54;1854.00
47;1075.00;1329.62;1999.00
48;1075.00;1346.96;2047.00
49;1075.00;1375.13;1977.00
50;1075.00;1351.18;1957.00
51;1075.00;1321.07;1833.00
52;1075.00;1323.11;1882.00
53;1075.00;1288.32;1878.00
54;1069.00;1295.65;1932.00
55;1069.00;1287.69;1999.00
56;1069.00;1283.98;1843.00
57;1069.00;1290.49;1894.00
58;1069.00;1283.23;1915.00
59;1069.00;1263.67;1735.00
60;1069.00;1276.74;1905.00
61;1068.00;1280.85;1870.00
62;1068.00;1282.93;1905.00
63;1068.00;1286.41;1875.00
64;1068.00;1269.69;1893.00
65;1068.00;1276.87;1909.00
66;1068.00;1289.00;1901.00
67;1068.00;1275.66;1827.00
68;1068.00;1299.68;1848.00
69;1068.00;1312.87;1919.00
70;1068.00;1279.36;2033.00
71;1068.00;1305.36;1939.00
72;1068.00;1289.71;1886.00
73;1068.00;1302.67;1837.00
74;1068.00;1303.80;1887.00
75;1068.00;1291.15;1948.00
76;1068.00;1311.68;1946.00
77;1068.00;1299.78;1955.00
78;1068.00;1296.95;1914.00
79;1068.00;1305.80;1960.00
80;1068.00;1293.65;1885.00
81;1068.00;1295.47;1924.00
82;1068.00;1289.48;1868.00
83;1068.00;1320.46;1972.00
84;1068.00;1280.21;1841.00
85;1068.00;1286.21;2061.00
86;1068.00;1281.26;1784.00
87;1068.00;1297.97;1792.00
88;1068.00;1303.00;1901.00
89;1068.00;1319.00;1943.00
90;1068.00;1276.11;1803.00
91;1068.00;1294.35;1900.00
92;1068.00;1274.49;1901.00
93;1068.00;1286.08;1819.00
94;1068.00;1295.28;1824.00
95;1068.00;1282.40;1854.00
96;1068.00;1275.10;1848.00
97;1068.00;1275.83;1840.00
98;1068.00;1279.69;1843.00
99;1068.00;1291.94;1881.00
100;1068.00;1287.78;1759.00
101;1068.00;1278.55;1833.00
102;1068.00;1284.20;1950.00
103;1068.00;1272.90;1909.00
104;1068.00;1267.81;1765.00
105;1068.00;1267.08;1824.00
106;1068.00;1274.03;2012.00
107;1068.00;1277.12;1941.00
108;1068.00;1272.22;1894.00
109;1068.00;1297.61;1866.00
110;1068.00;1280.47;1881.00
111;1068.00;1288.92;2072.00
112;1068.00;1275.89;1815.00
113;1068.00;1281.75;1896.00
114;1068.00;1293.34;1904.00
115;1068.00;1288.92;1916.00
116;1068.00;1275.57;1799.00
117;1068.00;1272.38;2028.00
118;1068.00;1263.05;1972.00
119;1068.00;1276.82;1984.00
