generation;best;average;worst
0;1485.00;2819.59;3325.00
1;1485.00;2603.11;3032.00
2;1485.00;2354.35;2906.00
3;1485.00;1962.09;2560.00
4;1478.00;1812.28;2297.00
5;1478.00;1778.03;2211.00
6;1472.00;1774.13;2209.00
7;1472.00;1784.22;2223.00
8;1453.00;1773.08;2323.00
9;1453.00;1766.41;2308.00
10;1453.00;1765.38;2329.00
11;1448.00;1760.61;2339.00
12;1448.00;1758.52;2174.00
13;1448.00;1753.71;2372.00
14;1448.00;1736.03;2107.00
15;1447.00;1761.04;2156.00
16;1447.00;1759.43;2229.00
17;1433.00;1759.42;2255.00
18;1433.00;1746.12;2150.00
19;1433.00;1740.40;2166.00
20;1433.00;1737.73;2139.00
21;1433.00;1755.51;2157.00
22;1433.00;1741.31;2118.00
23;1433.00;1745.16;2179.00
24;1433.00;1738.42;2144.00
25;1424.00;1748.83;2267.00
26;1424.00;1741.55;2261.00
27;1417.00;1741.60;2162.00
28;1417.00;1740.67;2249.00
29;1385.00;1719.97;2139.00
30;1385.00;1725.60;2176.00
31;1384.00;1728.37;2193.00
32;1384.00;1682.32;2180.00
33;1382.00;1666.35;2107.00
34;1381.00;1655.43;2062.00
35;1380.00;1649.38;2206.00
36;1375.00;1639.30;2052.00
37;1375.00;1653.85;2056.00
38;1375.00;1667.22;2131.00
39;1375.00;1649.79;2075.00
40;1372.00;1651.27;2226.00
41;1372.00;1647.97;2110.00
42;1372.00;1658.12;2155.00
43;1372.00;1662.30;2133.00
44;1372.00;1639.36;2110.00
45;1372.00;1637.56;2158.00
46;1339.00;1640.89;2053.00
47;1339.00;1634.59;2108.00
48;1339.00;1649.83;2166.00
49;1339.00;1629.41;2165.00
50;1335.00;1622.34;2042.00
51;1335.00;1614.19;2141.00
52;1328.00;1572.98;2098.00
53;1299.00;1555.26;2051.00
54;1297.00;1554.35;2145.00
55;1297.00;1563.91;2033.00
56;1296.00;1551.01;2085.00
57;1273.00;1541.25;2011.00
58;1261.00;1523.57;2087.00
59;1249.00;1518.22;2014.00
60;1249.00;1517.08;1961.00
61;1218.00;1514.57;2087.00
62;1218.00;1490.21;1970.00
63;1196.00;1481.75;2111.00
64;1196.00;1452.01;1850.00
65;1196.00;1446.15;1868.00
66;1196.00;1435.28;1926.00
67;1190.00;1432.30;1918.00
68;1184.00;1445.24;2001.00
69;1171.00;1447.12;1897.00
70;1171.00;1461.57;1983.00
71;1171.00;1471.85;1975.00
72;1162.00;1481.45;2030.00
73;1162.00;1496.03;2052.00
74;1162.00;1502.75;2056.00
75;1152.00;1530.92;2039.00
76;1152.00;1514.98;2058.00
77;1143.00;1548.55;2102.00
78;1143.00;1532.11;2129.00
79;1143.00;1506.86;2059.00
80;1143.00;1523.54;2101.00
81;1125.00;1523.19;2034.00
82;1125.00;1529.53;2064.00
83;1125.00;1522.91;2023.00
84;1125.00;1502.58;2050.00
85;1123.00;1522.55;2065.00
86;1123.00;1508.19;2011.00
87;1104.00;1519.45;2042.00
88;1083.00;1508.88;2130.00
89;1083.00;1487.39;2146.00
90;1083.00;1506.15;2001.00
91;1069.00;1509.32;2058.00
92;1069.00;1471.03;2123.00
93;1069.00;1482.33;1998.00
94;1069.00;1458.95;2046.00
95;1069.00;1466.99;1984.00
96;1069.00;1491.00;2239.00
97;1069.00;1480.74;2150.00
98;1067.00;1465.68;2065.00
99;1067.00;1457.86;2145.00
100;1067.00;1461.99;2023.00
101;1067.00;1475.59;2161.00
102;1067.00;1461.76;2179.00
103;1067.00;1448.32;1972.00
104;1067.00;1459.79;2222.00
105;1067.00;1462.65;2034.00
106;1067.00;1476.78;1964.00
107;1067.00;1460.84;2078.00
108;1067.00;1431.56;1980.00
109;1067.00;1434.58;2009.00
110;1065.00;1446.62;2000.00
111;1065.00;1448.66;1938.00
112;1065.00;1460.09;1995.00
113;1065.00;1469.41;2106.00
114;1065.00;1473.60;1997.00
115;1065.00;1478.15;2000.00
116;1065.00;1465.47;2008.00
117;1065.00;1454.46;2041.00
118;1064.00;1458.53;2094.00
119;1064.00;1470.57;2055.00
120;1064.00;1461.94;2171.00
121;1064.00;1459.48;1987.00
122;1064.00;1460.48;2045.00
123;1064.00;1465.40;1940.00
124;1064.00;1454.52;1988.00
125;1055.00;1481.32;2082.00
126;1055.00;1459.78;1960.00
127;1055.00;1431.30;2047.00
128;1055.00;1455.22;1959.00
129;1055.00;1462.44;2031.00
130;1055.00;1453.41;2024.00
131;1055.00;1457.14;1976.00
132;1055.00;1460.00;2124.00
133;1055.00;1452.56;2009.00
134;1055.00;1454.77;2061.00
135;1055.00;1442.68;2021.00
136;1055.00;1448.30;1971.00
137;1055.00;1447.69;2043.00
138;1055.00;1437.25;1961.00
139;1055.00;1435.11;1929.00
140;1055.00;1451.11;2026.00
141;1055.00;1465.86;2070.00
142;1055.00;1449.63;1975.00
143;1055.00;1446.90;2116.00
144;1055.00;1442.69;2030.00
145;1055.00;1433.49;1950.00
146;1055.00;1465.61;2016.00
147;1055.00;1437.54;1944.00
148;1055.00;1446.68;1971.00
149;1055.00;1461.35;1924.00
150;1055.00;1451.78;1990.00
151;1055.00;1445.78;2008.00
152;1055.00;1448.05;1993.00
153;1055.00;1440.75;2084.00
154;1055.00;1464.48;1990.00
155;1055.00;1450.81;1988.00
156;1055.00;1439.15;1960.00
157;1055.00;1449.73;2067.00
158;1055.00;1424.81;1934.00
159;1055.00;1422.55;1980.00
160;1051.00;1450.15;2007.00
161;1051.00;1425.59;2101.00
162;1051.00;1441.55;1951.00
163;1051.00;1413.94;2077.00
164;1048.00;1389.55;1978.00
165;1048.00;1349.01;2045.00
166;1048.00;1330.01;1900.00
167;1048.00;1323.45;2060.00
168;1048.00;1280.18;1855.00
169;1048.00;1289.06;1949.00
170;1048.00;1294.91;1922.00
171;1048.00;1324.71;1990.00
172;1048.00;1313.15;1947.00
173;1047.00;1312.63;2010.00
174;1047.00;1311.98;1947.00
175;1047.00;1340.68;1963.00
176;1047.00;1338.85;1908.00
177;1047.00;1337.22;1945.00
178;1047.00;1374.65;1899.00
179;1046.00;1350.65;1908.00
180;1046.00;1309.95;1863.00
181;1044.00;1342.61;1904.00
182;1044.00;1378.98;1881.00
183;1044.00;1372.03;1893.00
184;1044.00;1392.13;1906.00
185;1044.00;1386.51;1851.00
186;1041.00;1395.52;1990.00
187;1041.00;1403.60;1953.00
188;1041.00;1408.39;1948.00
189;1038.00;1397.52;1963.00
190;1038.00;1383.52;1918.00
191;1038.00;1383.62;1878.00
192;1038.00;1373.86;1975.00
193;1038.00;1394.50;1950.00
194;1038.00;1405.37;1935.00
195;1038.00;1392.01;1889.00
196;1038.00;1367.44;1914.00
197;1038.00;1355.74;1828.00
198;1038.00;1335.30;1895.00
199;1038.00;1340.68;1911.00
200;1038.00;1333.53;1914.00
201;1038.00;1337.51;1921.00
202;1038.00;1353.81;1941.00
203;1038.00;1353.09;1925.00
204;1038.00;1357.87;1879.00
205;1038.00;1350.08;1936.00
206;1038.00;1324.96;1917.00
207;1038.00;1316.29;1852.00
208;1038.00;1327.74;1856.00
209;1038.00;1337.17;1966.00
210;1038.00;1320.25;1842.00
211;1038.00;1337.15;1881.00
212;1038.00;1330.45;1970.00
213;1038.00;1319.99;1934.00
214;1038.00;1318.33;1848.00
215;1038.00;1336.67;2023.00
216;1038.00;1346.71;1929.00
217;1038.00;1336.58;1870.00
218;1038.00;1348.83;1829.00
219;1038.00;1322.41;2023.00
220;1038.00;1339.55;1888.00
221;1038.00;1334.57;1925.00
222;1038.00;1326.75;1956.00
223;1038.00;1336.84;1897.00
224;1038.00;1327.17;1986.00
225;1038.00;1328.90;1817.00
226;1038.00;1319.03;1864.00
227;1038.00;1333.54;1904.00
228;1038.00;1355.00;1977.00
229;1038.00;1345.57;1939.00
230;1038.00;1332.63;1946.00
231;1038.00;1341.88;1734.00
232;1038.00;1350.81;2012.00
233;1038.00;1324.03;1944.00
234;1038.00;1353.54;2010.00
235;1038.00;1343.56;1832.00
236;1038.00;1324.59;2073.00
