generation;best;average;worst
0;1070.00;2186.73;2512.00
1;1070.00;2016.15;2413.00
2;1070.00;1809.38;2353.00
3;1070.00;1504.51;2013.00
4;1037.00;1358.03;1865.00
5;1037.00;1324.22;1796.00
6;1037.00;1297.58;1741.00
7;1037.00;1293.86;1756.00
8;1037.00;1296.08;1734.00
9;1037.00;1300.48;1959.00
10;1033.00;1295.92;1813.00
11;1033.00;1298.53;1744.00
12;1020.00;1287.81;1758.00
13;1020.00;1304.77;1755.00
14;1020.00;1298.15;1797.00
15;1017.00;1324.53;1933.00
16;994.00;1322.91;1744.00
17;994.00;1318.18;1812.00
18;993.00;1305.28;1782.00
19;993.00;1332.93;1796.00
20;993.00;1308.17;1926.00
21;993.00;1314.15;1755.00
22;993.00;1310.89;1713.00
23;993.00;1321.85;1776.00
24;993.00;1308.94;1880.00
25;993.00;1335.45;1738.00
26;992.00;1320.28;1816.00
27;992.00;1319.46;1745.00
28;992.00;1315.11;1816.00
29;990.00;1306.89;1773.00
30;990.00;1299.94;1793.00
31;990.00;1284.26;1763.00
32;990.00;1300.73;1753.00
33;990.00;1295.08;1788.00
34;990.00;1303.73;1817.00
35;990.00;1298.26;1763.00
36;990.00;1287.95;1720.00
37;990.00;1303.26;1761.00
38;990.00;1294.32;1913.00
39;990.00;1283.16;1791.00
40;990.00;1284.04;1770.00
41;990.00;1309.57;1836.00
42;973.00;1291.37;1844.00
43;973.00;1278.96;1738.00
44;973.00;1284.33;1787.00
45;973.00;1293.65;1734.00
46;973.00;1278.29;1723.00
47;973.00;1265.42;1675.00
48;973.00;1285.43;1881.00
49;973.00;1259.10;1711.00
50;973.00;1274.75;1759.00
51;973.00;1262.54;1782.00
52;950.00;1266.45;1693.00
53;950.00;1275.41;1672.00
54;950.00;1267.55;1771.00
55;950.00;1264.35;1688.00
56;950.00;1257.09;1713.00
57;950.00;1263.83;1777.00
58;950.00;1246.32;1688.00
59;950.00;1246.21;1751.00
60;950.00;1229.25;1718.00
61;950.00;1240.85;1802.00
62;950.00;1253.83;1725.00
63;950.00;1229.68;1681.00
64;950.00;1255.84;1684.00
65;950.00;1241.45;1703.00
66;950.00;1242.80;1898.00
67;950.00;1214.93;1775.00
68;950.00;1215.92;1808.00
69;950.00;1206.14;1680.00
70;950.00;1187.71;1785.00
71;950.00;1171.02;1659.00
72;922.00;1176.01;1739.00
73;909.00;1164.21;1688.00
74;909.00;1160.60;1665.00
75;909.00;1160.63;1639.00
76;909.00;1171.26;1674.00
77;909.00;1174.43;1647.00
78;909.00;1181.83;1650.00
79;909.00;1191.17;1701.00
80;909.00;1189.73;1690.00
81;909.00;1187.69;1649.00
82;909.00;1173.57;1681.00
83;909.00;1181.78;1631.00
84;909.00;1169.06;1622.00
85;909.00;1174.17;1714.00
86;909.00;1176.60;1665.00
87;909.00;1165.39;1612.00
88;909.00;1180.65;1670.00
89;909.00;1183.16;1663.00
90;909.00;1189.62;1685.00
91;909.00;1175.81;1664.00
92;909.00;1176.17;1666.00
93;909.00;1186.90;1684.00
94;909.00;1189.04;1628.00
95;909.00;1176.22;1703.00
96;909.00;1175.62;1649.00
97;909.00;1186.77;1691.00
98;909.00;1170.78;1655.00
99;909.00;1182.11;1679.00
100;896.00;1182.67;1718.00
101;896.00;1176.65;1653.00
102;896.00;1180.05;1730.00
103;896.00;1175.39;1627.00
104;896.00;1154.73;1651.00
105;896.00;1148.73;1694.00
106;896.00;1160.43;1663.00
107;896.00;1148.94;1597.00
108;896.00;1168.26;1769.00
109;896.00;1153.57;1558.00
110;896.00;1170.07;1681.00
111;896.00;1153.05;1644.00
112;896.00;1162.29;1684.00
113;896.00;1180.86;1672.00
114;896.00;1171.12;1683.00
115;896.00;1155.94;1654.00
116;896.00;1166.29;1686.00
117;891.00;1162.86;1636.00
118;891.00;1161.84;1681.00
119;891.00;1158.27;1563.00
120;886.00;1156.74;1577.00
121;885.00;1163.60;1651.00
122;885.00;1164.84;1681.00
123;885.00;1149.28;1630.00
124;885.00;1153.13;1615.00
125;885.00;1158.31;1646.00
126;885.00;1148.01;1651.00
127;885.00;1164.32;1655.00
128;885.00;1154.03;1594.00
129;885.00;1150.45;1629.00
130;885.00;1148.16;1612.00
131;885.00;1141.72;1641.00
132;885.00;1155.46;1758.00
133;885.00;1159.77;1699.00
134;885.00;1137.71;1633.00
135;885.00;1155.30;1673.00
136;885.00;1158.32;1670.00
137;885.00;1142.16;1636.00
