generation;best;average;worst
0;1070.00;2181.10;2545.00
1;1070.00;2001.55;2449.00
2;1070.00;1784.73;2248.00
3;1068.00;1500.38;2103.00
4;1068.00;1344.46;1858.00
5;1063.00;1307.14;1751.00
6;1063.00;1310.36;1766.00
7;1032.00;1301.67;1731.00
8;1029.00;1307.48;1800.00
9;1009.00;1305.67;1786.00
10;975.00;1296.14;1747.00
11;975.00;1277.33;1725.00
12;973.00;1258.46;1790.00
13;972.00;1204.55;1668.00
14;972.00;1212.23;1656.00
15;950.00;1240.92;1739.00
16;949.00;1255.42;1774.00
17;932.00;1250.24;1737.00
18;932.00;1240.14;1689.00
19;932.00;1250.32;1758.00
20;932.00;1246.75;1724.00
21;932.00;1247.72;1671.00
22;932.00;1247.17;1708.00
23;930.00;1240.40;1687.00
24;930.00;1232.76;1645.00
25;930.00;1253.98;1752.00
26;930.00;1246.75;1711.00
27;914.00;1249.28;1777.00
28;914.00;1266.23;1779.00
29;914.00;1229.91;1659.00
30;914.00;1243.90;1680.00
31;914.00;1229.33;1682.00
32;902.00;1219.28;1699.00
33;902.00;1211.10;1720.00
34;902.00;1181.30;1700.00
35;902.00;1201.07;1657.00
36;902.00;1216.78;1698.00
37;902.00;1211.96;1695.00
38;902.00;1199.68;1615.00
39;898.00;1199.68;1684.00
40;898.00;1191.77;1678.00
41;898.00;1195.45;1788.00
42;879.00;1190.11;1628.00
43;879.00;1182.22;1794.00
44;879.00;1185.13;1666.00
45;875.00;1181.31;1591.00
46;875.00;1167.80;1701.00
47;875.00;1164.48;1736.00
48;875.00;1147.73;1643.00
49;875.00;1161.50;1653.00
50;875.00;1128.56;1611.00
51;875.00;1128.34;1637.00
52;875.00;1101.48;1633.00
53;875.00;1101.57;1564.00
54;875.00;1091.37;1657.00
55;875.00;1069.22;1588.00
56;875.00;1115.95;1584.00
57;875.00;1095.71;1679.00
58;875.00;1098.54;1726.00
59;875.00;1091.30;1586.00
60;875.00;1087.94;1626.00
61;870.00;1113.54;1572.00
62;870.00;1098.00;1710.00
63;870.00;1110.76;1596.00
64;870.00;1113.69;1671.00
65;870.00;1085.31;1580.00
66;870.00;1076.10;1828.00
67;866.00;1084.22;1767.00
68;866.00;1060.34;1598.00
69;865.00;1100.72;1631.00
70;865.00;1107.73;1660.00
71;865.00;1122.63;1715.00
72;865.00;1115.25;1663.00
73;865.00;1091.45;1664.00
74;865.00;1065.07;1576.00
75;865.00;1051.84;1589.00
76;865.00;1060.04;1683.00
77;865.00;1054.11;1694.00
78;865.00;1069.03;1696.00
79;865.00;1072.04;1630.00
80;865.00;1057.00;1649.00
81;865.00;1060.63;1580.00
82;865.00;1067.04;1915.00
83;865.00;1059.44;1718.00
84;865.00;1061.89;1593.00
85;865.00;1078.59;1689.00
86;865.00;1077.58;1614.00
87;865.00;1071.18;1582.00
88;865.00;1056.90;1663.00
89;865.00;1073.95;1723.00
90;865.00;1084.59;1663.00
91;865.00;1092.80;1638.00
92;865.00;1097.53;1629.00
93;865.00;1066.84;1600.00
94;865.00;1088.57;1607.00
95;865.00;1080.73;1615.00
96;865.00;1083.19;1617.00
97;865.00;1091.15;1642.00
98;865.00;1095.87;1668.00
99;865.00;1075.26;1674.00
100;865.00;1082.89;1616.00
101;865.00;1076.48;1616.00
102;865.00;1075.87;1580.00
103;865.00;1078.19;1687.00
104;865.00;1080.23;1656.00
105;865.00;1084.92;1647.00
106;865.00;1072.23;1630.00
107;865.00;1092.80;1602.00
108;865.00;1087.95;1608.00
109;865.00;1086.24;1610.00
110;865.00;1087.98;1593.00
111;865.00;1096.41;1662.00
112;865.00;1077.64;1573.00
113;865.00;1100.79;1617.00
114;865.00;1100.46;1724.00
115;865.00;1105.16;1621.00
116;865.00;1109.09;1580.00
117;865.00;1086.25;1678.00
118;865.00;1093.72;1631.00
119;865.00;1088.70;1685.00
120;865.00;1083.33;1674.00
121;865.00;1089.60;1634.00
122;865.00;1062.67;1684.00
123;865.00;1092.34;1595.00
124;865.00;1072.15;1674.00
125;865.00;1085.22;1617.00
126;865.00;1070.35;1672.00
127;865.00;1101.67;1618.00
128;865.00;1074.60;1704.00
129;865.00;1076.97;1602.00
130;865.00;1069.70;1589.00
131;865.00;1088.77;1722.00
132;865.00;1079.32;1611.00
133;865.00;1074.57;1666.00
134;865.00;1075.21;1621.00
135;865.00;1097.90;1646.00
136;865.00;1086.25;1715.00
137;865.00;1087.36;1595.00
138;865.00;1074.98;1692.00
139;865.00;1097.02;1613.00
140;865.00;1093.69;1607.00
141;865.00;1119.06;1640.00
142;865.00;1087.87;1607.00
143;865.00;1103.25;1595.00
144;865.00;1078.58;1650.00
145;865.00;1099.62;1652.00
146;865.00;1083.57;1747.00
147;865.00;1082.01;1663.00
148;865.00;1072.69;1691.00
149;865.00;1089.39;1595.00
150;865.00;1100.70;1619.00
151;865.00;1074.66;1637.00
152;865.00;1063.94;1554.00
153;865.00;1077.65;1679.00
154;865.00;1065.02;1572.00
155;865.00;1084.12;1680.00
156;865.00;1088.34;1621.00
157;865.00;1085.71;1588.00
158;865.00;1084.92;1625.00
159;865.00;1085.51;1682.00
160;865.00;1070.00;1601.00
161;865.00;1082.06;1643.00
162;865.00;1085.85;1706.00
163;865.00;1074.35;1641.00
164;865.00;1092.93;1702.00
165;865.00;1079.83;1642.00
166;865.00;1093.46;1588.00
167;865.00;1087.98;1596.00
168;865.00;1086.79;1580.00
169;865.00;1084.14;1574.00
170;865.00;1084.69;1738.00
171;865.00;1082.33;1675.00
172;865.00;1084.32;1664.00
173;865.00;1100.84;1659.00
174;865.00;1089.16;1574.00
175;865.00;1071.98;1706.00
176;865.00;1086.83;1583.00
177;865.00;1073.60;1643.00
178;865.00;1072.32;1693.00
179;865.00;1080.43;1781.00
180;865.00;1074.05;1709.00
181;865.00;1078.85;1650.00
182;865.00;1094.13;1573.00
183;865.00;1099.52;1717.00
184;865.00;1111.68;1691.00
185;865.00;1109.30;1718.00
186;865.00;1088.88;1565.00
187;865.00;1094.44;1697.00
188;865.00;1092.58;1741.00
189;865.00;1076.02;1697.00
190;865.00;1087.31;1728.00
191;865.00;1091.10;1682.00
192;865.00;1091.59;1633.00
193;865.00;1080.65;1715.00
194;865.00;1102.01;1652.00
195;865.00;1086.99;1630.00
196;865.00;1099.19;1632.00
197;865.00;1105.66;1651.00
198;865.00;1097.71;1780.00
199;865.00;1103.17;1615.00
200;865.00;1081.91;1751.00
201;865.00;1096.63;1689.00
202;865.00;1089.90;1641.00
203;865.00;1085.74;1604.00
204;865.00;1078.59;1609.00
205;865.00;1100.31;1739.00
206;865.00;1083.45;1574.00
207;865.00;1085.03;1668.00
208;865.00;1081.36;1693.00
209;865.00;1065.07;1678.00
210;865.00;1095.81;1704.00
211;865.00;1062.07;1674.00
212;865.00;1072.70;1711.00
213;865.00;1073.01;1620.00
214;865.00;1094.70;1622.00
215;865.00;1082.26;1676.00
216;865.00;1086.93;1731.00
217;865.00;1077.67;1650.00
218;865.00;1087.49;1664.00
219;865.00;1092.26;1623.00
220;865.00;1102.83;1670.00
221;865.00;1065.18;1599.00
222;865.00;1095.92;1696.00
223;865.00;1092.70;1640.00
224;865.00;1082.35;1723.00
225;865.00;1073.02;1609.00
226;865.00;1089.66;1591.00
227;865.00;1086.31;1666.00
228;865.00;1097.01;1615.00
229;865.00;1092.62;1690.00
230;865.00;1097.28;1658.00
231;865.00;1105.26;1694.00
232;865.00;1085.35;1616.00
233;865.00;1099.76;1596.00
234;865.00;1090.49;1671.00
235;865.00;1094.65;1756.00
236;865.00;1081.38;1579.00
237;865.00;1108.40;1680.00
238;865.00;1079.29;1669.00
239;865.00;1073.78;1570.00
240;865.00;1069.73;1554.00
241;865.00;1064.17;1685.00
242;865.00;1082.52;1647.00
243;865.00;1072.00;1697.00
244;865.00;1084.58;1713.00
245;865.00;1077.68;1597.00
246;865.00;1071.18;1575.00
247;865.00;1089.27;1666.00
248;865.00;1086.25;1733.00
249;865.00;1087.83;1694.00
250;865.00;1116.19;1665.00
251;865.00;1086.67;1724.00
252;865.00;1088.88;1611.00
253;865.00;1072.47;1655.00
254;865.00;1079.20;1606.00
255;865.00;1080.99;1650.00
256;865.00;1089.94;1680.00
257;865.00;1075.29;1618.00
258;865.00;1067.79;1631.00
259;865.00;1085.03;1565.00
260;865.00;1066.48;1646.00
261;865.00;1075.54;1717.00
262;865.00;1081.95;1700.00
263;865.00;1077.30;1619.00
264;865.00;1091.07;1573.00
265;865.00;1087.11;1654.00
266;865.00;1079.38;1633.00
267;865.00;1075.18;1657.00
268;865.00;1073.99;1589.00
269;865.00;1075.54;1673.00
270;865.00;1077.31;1629.00
271;865.00;1060.53;1662.00
272;865.00;1070.78;1705.00
273;865.00;1061.82;1616.00
274;865.00;1079.37;1662.00
275;865.00;1084.70;1719.00
276;865.00;1074.90;1829.00
277;865.00;1078.34;1773.00
278;865.00;1087.07;1680.00
279;865.00;1078.93;1628.00
280;865.00;1074.28;1623.00
281;865.00;1075.46;1584.00
282;865.00;1082.40;1773.00
283;865.00;1088.85;1583.00
284;865.00;1079.72;1688.00
285;865.00;1072.28;1637.00
286;865.00;1100.52;1667.00
287;865.00;1092.32;1736.00
288;865.00;1069.61;1732.00
289;865.00;1063.41;1608.00
290;865.00;1063.80;1611.00
291;865.00;1082.49;1680.00
292;865.00;1072.11;1628.00
293;865.00;1082.93;1600.00
294;865.00;1086.67;1727.00
295;865.00;1079.89;1616.00
296;865.00;1096.45;1653.00
297;865.00;1082.10;1645.00
298;865.00;1093.33;1726.00
299;865.00;1088.34;1692.00
300;865.00;1077.00;1671.00
301;865.00;1088.56;1593.00
302;865.00;1095.38;1654.00
303;865.00;1084.82;1730.00
304;865.00;1085.73;1606.00
305;865.00;1071.96;1681.00
306;865.00;1072.54;1740.00
307;865.00;1069.66;1683.00
308;865.00;1071.13;1629.00
309;865.00;1066.52;1645.00
310;865.00;1082.87;1636.00
311;865.00;1076.16;1613.00
312;865.00;1084.16;1670.00
313;865.00;1090.82;1608.00
314;865.00;1070.00;1686.00
315;865.00;1090.47;1732.00
316;865.00;1093.48;1675.00
317;865.00;1098.86;1599.00
318;865.00;1101.75;1631.00
319;865.00;1084.21;1688.00
320;865.00;1094.48;1632.00
321;865.00;1095.01;1646.00
322;865.00;1077.55;1737.00
323;865.00;1090.04;1671.00
324;865.00;1089.57;1607.00
325;865.00;1074.83;1747.00
326;865.00;1080.83;1657.00
327;865.00;1072.12;1589.00
328;865.00;1097.19;1614.00
329;865.00;1084.32;1733.00
330;865.00;1082.80;1744.00
331;865.00;1104.04;1590.00
332;865.00;1089.71;1692.00
333;865.00;1093.98;1624.00
334;865.00;1101.86;1620.00
335;865.00;1082.93;1672.00
336;865.00;1088.73;1622.00
337;865.00;1092.53;1602.00
338;865.00;1079.17;1604.00
339;865.00;1111.08;1719.00
340;865.00;1124.37;1785.00
341;865.00;1085.48;1611.00
342;865.00;1088.49;1558.00
343;865.00;1102.57;1683.00
344;865.00;1089.56;1649.00
345;865.00;1078.60;1734.00
346;865.00;1110.56;1612.00
347;865.00;1095.33;1650.00
348;865.00;1100.33;1730.00
349;865.00;1096.07;1615.00
350;865.00;1095.74;1641.00
351;865.00;1089.41;1638.00
352;865.00;1104.06;1586.00
353;865.00;1088.23;1677.00
354;865.00;1100.99;1746.00
355;865.00;1082.33;1653.00
356;865.00;1102.53;1632.00
357;865.00;1094.31;1662.00
358;865.00;1100.13;1617.00
359;865.00;1075.34;1653.00
360;865.00;1089.52;1645.00
361;865.00;1090.71;1665.00
362;865.00;1084.51;1690.00
363;865.00;1069.17;1634.00
364;865.00;1087.98;1607.00
365;865.00;1079.22;1652.00
366;865.00;1077.31;1725.00
367;865.00;1080.10;1634.00
368;865.00;1088.31;1654.00
369;865.00;1085.02;1558.00
370;865.00;1085.55;1574.00
371;865.00;1081.77;1625.00
372;865.00;1068.73;1694.00
373;865.00;1087.01;1642.00
374;865.00;1076.74;1695.00
375;865.00;1092.45;1670.00
376;865.00;1092.91;1655.00
377;865.00;1079.73;1667.00
378;865.00;1086.68;1628.00
379;865.00;1074.68;1725.00
380;865.00;1079.82;1572.00
381;865.00;1096.91;1760.00
382;865.00;1099.45;1625.00
383;865.00;1089.60;1783.00
384;865.00;1087.98;1663.00
385;865.00;1105.42;1668.00
386;865.00;1090.91;1640.00
387;865.00;1090.04;1642.00
388;865.00;1092.14;1685.00
389;865.00;1102.94;1607.00
390;865.00;1089.55;1755.00
391;865.00;1097.70;1692.00
392;865.00;1079.02;1624.00
393;865.00;1088.07;1589.00
