generation;best;average;worst
0;1145.00;2113.01;2527.00
1;1145.00;1925.05;2324.00
2;1145.00;1705.87;2262.00
3;1145.00;1471.20;1873.00
4;1135.00;1361.23;1775.00
5;1063.00;1311.12;1761.00
6;1020.00;1293.50;1716.00
7;1020.00;1285.40;1677.00
8;1006.00;1264.38;1771.00
9;1006.00;1230.51;1725.00
10;1006.00;1200.08;1785.00
11;1006.00;1265.82;1663.00
12;1006.00;1259.37;1840.00
13;1006.00;1255.24;1791.00
14;1006.00;1254.00;1702.00
15;990.00;1229.14;1739.00
16;990.00;1231.54;1673.00
17;973.00;1230.68;1735.00
18;971.00;1239.01;1839.00
19;971.00;1230.20;1813.00
20;969.00;1216.52;1711.00
21;969.00;1206.96;1663.00
22;969.00;1209.57;1764.00
23;969.00;1211.51;1685.00
24;969.00;1218.14;1771.00
25;964.00;1211.72;1720.00
26;964.00;1215.84;1786.00
27;964.00;1214.79;1772.00
28;964.00;1223.32;1665.00
29;964.00;1220.16;1784.00
30;925.00;1210.56;1710.00
31;925.00;1226.30;1721.00
32;925.00;1221.48;1722.00
33;912.00;1226.95;1638.00
34;912.00;1210.64;1679.00
35;912.00;1219.02;1751.00
36;912.00;1187.19;1680.00
37;912.00;1186.57;1773.00
38;912.00;1196.92;1784.00
39;912.00;1176.79;1775.00
40;912.00;1199.86;1815.00
41;912.00;1175.90;1836.00
42;904.00;1191.10;1812.00
43;904.00;1168.52;1761.00
44;904.00;1198.27;1730.00
45;904.00;1214.36;1811.00
46;904.00;1223.28;1747.00
47;904.00;1233.60;1756.00
48;904.00;1227.33;1675.00
49;904.00;1233.14;1781.00
50;902.00;1227.53;1828.00
51;902.00;1236.93;1736.00
52;902.00;1233.82;1735.00
53;902.00;1214.18;1825.00
54;902.00;1227.34;1740.00
55;902.00;1250.86;1749.00
56;902.00;1201.80;1756.00
57;894.00;1219.56;1801.00
58;894.00;1219.96;1734.00
59;894.00;1223.32;1707.00
60;888.00;1186.91;1771.00
61;888.00;1184.62;1674.00
62;888.00;1183.26;1629.00
63;888.00;1192.49;1705.00
64;888.00;1194.91;1675.00
65;888.00;1178.84;1674.00
66;888.00;1172.73;1668.00
67;888.00;1180.05;1714.00
68;888.00;1167.93;1596.00
69;888.00;1175.81;1617.00
70;888.00;1192.14;1707.00
71;888.00;1177.86;1781.00
72;888.00;1190.25;1774.00
73;888.00;1192.26;1749.00
74;888.00;1182.58;1668.00
75;888.00;1184.33;1799.00
76;888.00;1184.62;1694.00
77;885.00;1173.52;1630.00
78;885.00;1186.30;1773.00
79;885.00;1185.01;1722.00
80;885.00;1185.12;1749.00
81;885.00;1182.95;1691.00
82;885.00;1194.62;1795.00
83;885.00;1161.98;1626.00
84;865.00;1178.94;1753.00
85;865.00;1168.66;1816.00
86;865.00;1184.25;1726.00
87;849.00;1156.91;1692.00
88;849.00;1171.47;1696.00
89;849.00;1146.07;1668.00
90;849.00;1130.99;1583.00
91;846.00;1117.00;1638.00
92;846.00;1128.74;1610.00
93;846.00;1135.43;1692.00
94;834.00;1142.92;1650.00
95;834.00;1141.47;1627.00
96;834.00;1138.39;1651.00
97;834.00;1129.82;1760.00
98;834.00;1129.35;1613.00
99;834.00;1140.03;1798.00
100;834.00;1129.75;1603.00
101;834.00;1132.73;1653.00
102;834.00;1146.98;1634.00
103;834.00;1138.91;1680.00
104;834.00;1157.41;1643.00
105;834.00;1126.76;1622.00
106;834.00;1140.73;1630.00
107;834.00;1152.76;1599.00
108;834.00;1139.81;1699.00
109;834.00;1141.06;1712.00
110;834.00;1146.87;1718.00
111;834.00;1149.97;1680.00
112;834.00;1145.13;1645.00
113;834.00;1144.39;1648.00
114;834.00;1141.83;1692.00
115;834.00;1139.94;1741.00
116;834.00;1146.16;1775.00
117;834.00;1141.08;1659.00
118;834.00;1131.46;1756.00
119;834.00;1150.73;1681.00
120;834.00;1136.26;1706.00
121;834.00;1131.80;1724.00
122;834.00;1146.25;1578.00
123;834.00;1136.48;1672.00
124;834.00;1119.11;1626.00
125;834.00;1134.56;1662.00
126;834.00;1125.09;1580.00
127;834.00;1141.17;1631.00
128;834.00;1143.28;1745.00
129;834.00;1130.62;1702.00
130;834.00;1146.75;1698.00
131;834.00;1138.40;1650.00
132;834.00;1152.81;1560.00
133;834.00;1157.66;1605.00
134;834.00;1160.63;1634.00
135;834.00;1160.60;1759.00
136;834.00;1146.68;1617.00
137;834.00;1134.99;1691.00
138;834.00;1156.27;1657.00
139;834.00;1142.14;1744.00
140;834.00;1139.37;1636.00
141;834.00;1147.50;1751.00
142;834.00;1131.72;1767.00
143;834.00;1138.17;1708.00
144;834.00;1151.49;1682.00
145;834.00;1131.28;1762.00
146;834.00;1152.72;1648.00
147;834.00;1142.49;1642.00
148;834.00;1167.02;1718.00
149;834.00;1147.11;1720.00
150;834.00;1139.76;1638.00
151;834.00;1152.88;1601.00
152;834.00;1140.58;1722.00
153;834.00;1152.24;1761.00
154;834.00;1142.46;1757.00
155;834.00;1125.96;1644.00
156;834.00;1147.97;1640.00
157;834.00;1144.63;1630.00
158;834.00;1142.08;1667.00
159;834.00;1129.51;1618.00
160;834.00;1130.39;1648.00
161;834.00;1141.99;1561.00
162;830.00;1132.66;1639.00
163;830.00;1113.94;1675.00
164;828.00;1116.99;1633.00
165;828.00;1129.88;1686.00
166;828.00;1129.54;1771.00
167;828.00;1130.13;1694.00
168;828.00;1125.88;1764.00
169;828.00;1122.78;1648.00
170;828.00;1136.71;1685.00
171;828.00;1121.90;1742.00
172;828.00;1128.06;1600.00
173;828.00;1111.38;1590.00
174;828.00;1130.81;1628.00
175;828.00;1133.18;1704.00
176;828.00;1129.36;1764.00
177;828.00;1123.22;1675.00
178;828.00;1135.20;1660.00
179;828.00;1142.65;1695.00
180;828.00;1124.25;1635.00
181;828.00;1127.84;1650.00
182;828.00;1142.88;1663.00
183;828.00;1143.58;1764.00
184;828.00;1133.33;1655.00
