generation;best;average;worst
0;1485.00;2817.40;3320.00
1;1485.00;2591.89;3061.00
2;1485.00;2285.79;2899.00
3;1485.00;1952.74;2437.00
4;1482.00;1822.34;2324.00
5;1417.00;1798.49;2266.00
6;1417.00;1782.86;2310.00
7;1396.00;1742.19;2215.00
8;1396.00;1716.28;2185.00
9;1381.00;1666.23;2206.00
10;1342.00;1638.87;2102.00
11;1335.00;1644.78;2133.00
12;1329.00;1626.28;2062.00
13;1325.00;1620.93;2093.00
14;1325.00;1621.84;2169.00
15;1283.00;1641.88;2156.00
16;1258.00;1619.55;2070.00
17;1258.00;1559.15;2061.00
18;1258.00;1530.03;2064.00
19;1258.00;1547.48;2067.00
20;1258.00;1559.51;1986.00
21;1247.00;1578.01;2151.00
22;1238.00;1557.10;2074.00
23;1238.00;1561.16;2148.00
24;1238.00;1534.05;2076.00
25;1236.00;1558.04;2052.00
26;1236.00;1540.12;2255.00
27;1236.00;1543.35;2095.00
28;1236.00;1527.84;2016.00
29;1236.00;1562.27;2099.00
30;1232.00;1552.79;2149.00
31;1232.00;1546.93;2060.00
32;1232.00;1539.52;2140.00
33;1232.00;1534.82;2159.00
34;1232.00;1541.36;2040.00
35;1219.00;1534.89;1908.00
36;1208.00;1541.82;2198.00
37;1208.00;1531.05;1974.00
38;1208.00;1522.97;2049.00
39;1198.00;1506.39;2051.00
40;1198.00;1520.77;2114.00
41;1198.00;1508.04;1971.00
42;1198.00;1522.66;2166.00
43;1198.00;1507.98;2089.00
44;1198.00;1503.50;2088.00
45;1198.00;1469.48;2049.00
46;1198.00;1472.18;1938.00
47;1195.00;1474.34;2085.00
48;1195.00;1464.85;2136.00
49;1195.00;1489.28;1960.00
50;1195.00;1476.57;2159.00
51;1195.00;1505.79;2047.00
52;1195.00;1490.90;2016.00
53;1191.00;1491.11;2021.00
54;1188.00;1483.55;2014.00
55;1188.00;1481.99;2108.00
56;1188.00;1482.53;1942.00
57;1188.00;1482.51;2094.00
58;1172.00;1497.80;1985.00
59;1172.00;1518.71;1956.00
60;1167.00;1497.74;2076.00
61;1160.00;1505.20;2081.00
62;1156.00;1499.18;1916.00
63;1156.00;1475.01;2018.00
64;1156.00;1463.55;2027.00
