generation;best;average;worst
0;1485.00;2807.98;3294.00
1;1485.00;2622.46;3008.00
2;1485.00;2395.56;2911.00
3;1485.00;2071.09;2632.00
4;1485.00;1877.34;2385.00
5;1485.00;1818.35;2258.00
6;1485.00;1803.91;2374.00
7;1485.00;1799.46;2222.00
8;1485.00;1773.57;2223.00
9;1485.00;1774.02;2197.00
10;1485.00;1782.71;2252.00
11;1485.00;1780.68;2255.00
12;1485.00;1777.53;2216.00
13;1485.00;1789.62;2270.00
14;1485.00;1781.51;2278.00
15;1472.00;1793.20;2463.00
16;1472.00;1794.41;2252.00
17;1472.00;1782.39;2390.00
18;1472.00;1778.58;2254.00
19;1453.00;1754.91;2208.00
20;1453.00;1769.33;2156.00
21;1453.00;1764.71;2215.00
22;1449.00;1772.44;2240.00
23;1449.00;1772.73;2219.00
24;1449.00;1752.34;2223.00
25;1449.00;1741.26;2236.00
26;1449.00;1744.17;2154.00
27;1449.00;1753.89;2304.00
28;1449.00;1766.70;2221.00
29;1449.00;1748.63;2284.00
30;1426.00;1724.01;2267.00
31;1411.00;1664.55;2247.00
32;1411.00;1662.81;2164.00
33;1390.00;1671.21;2170.00
34;1364.00;1680.28;2180.00
35;1346.00;1665.72;2174.00
36;1346.00;1646.99;2171.00
37;1346.00;1653.95;2153.00
38;1331.00;1637.65;2148.00
39;1331.00;1638.84;2096.00
40;1331.00;1662.70;2133.00
41;1331.00;1666.49;2168.00
42;1331.00;1677.95;2141.00
43;1301.00;1684.23;2119.00
44;1301.00;1681.88;2297.00
45;1301.00;1678.60;2070.00
46;1301.00;1675.18;2179.00
47;1301.00;1660.62;2307.00
48;1298.00;1646.97;2249.00
49;1298.00;1665.67;2102.00
50;1298.00;1647.74;2115.00
51;1294.00;1633.60;2208.00
52;1284.00;1622.46;2055.00
53;1284.00;1620.33;2037.00
54;1284.00;1617.98;2060.00
55;1284.00;1627.16;2089.00
56;1284.00;1623.67;2114.00
57;1281.00;1616.30;2145.00
58;1281.00;1615.59;2126.00
59;1232.00;1606.26;2032.00
60;1232.00;1606.03;2189.00
61;1225.00;1593.45;2064.00
62;1222.00;1559.84;2092.00
63;1222.00;1563.22;2038.00
64;1222.00;1566.31;2135.00
65;1222.00;1564.89;2086.00
66;1216.00;1577.82;2109.00
67;1216.00;1549.60;2051.00
68;1213.00;1588.02;2113.00
69;1201.00;1560.01;2073.00
70;1201.00;1578.86;2127.00
71;1201.00;1594.77;2164.00
72;1201.00;1574.28;2141.00
73;1197.00;1596.70;2175.00
74;1197.00;1584.11;2180.00
75;1197.00;1564.86;2174.00
76;1197.00;1569.85;2152.00
77;1197.00;1574.77;2097.00
78;1197.00;1570.71;2209.00
79;1197.00;1576.01;2068.00
80;1187.00;1579.10;2169.00
81;1187.00;1568.75;2198.00
82;1187.00;1584.13;2070.00
83;1187.00;1563.58;2175.00
84;1187.00;1569.84;2114.00
85;1185.00;1564.73;2066.00
86;1185.00;1575.22;2082.00
87;1183.00;1582.09;2125.00
88;1181.00;1552.42;2100.00
89;1181.00;1572.07;2136.00
90;1181.00;1573.14;2079.00
91;1181.00;1575.41;2137.00
92;1181.00;1568.20;2059.00
93;1181.00;1542.17;2186.00
94;1181.00;1555.25;2103.00
95;1181.00;1575.10;2140.00
96;1174.00;1562.36;2084.00
97;1172.00;1547.96;2068.00
98;1172.00;1550.30;2122.00
99;1172.00;1541.01;2225.00
100;1172.00;1537.51;2228.00
101;1172.00;1534.74;2056.00
102;1169.00;1519.42;2077.00
103;1169.00;1503.13;2101.00
104;1169.00;1474.31;2183.00
105;1163.00;1487.44;2141.00
106;1160.00;1476.03;2051.00
107;1160.00;1465.40;2121.00
108;1160.00;1483.63;2072.00
109;1160.00;1470.78;2012.00
110;1160.00;1472.63;2032.00
111;1160.00;1469.12;2042.00
112;1160.00;1473.49;2096.00
113;1160.00;1476.89;2079.00
114;1160.00;1465.02;2015.00
115;1160.00;1468.78;2042.00
116;1154.00;1466.61;2065.00
117;1154.00;1460.61;2064.00
118;1154.00;1452.74;1943.00
119;1154.00;1479.64;2149.00
120;1154.00;1484.29;2049.00
121;1154.00;1471.69;2054.00
122;1154.00;1505.73;2008.00
123;1154.00;1480.35;2019.00
124;1154.00;1469.41;2017.00
125;1154.00;1453.02;2076.00
126;1154.00;1471.01;1948.00
127;1154.00;1477.24;2004.00
128;1149.00;1472.83;2218.00
129;1149.00;1474.24;2006.00
130;1149.00;1499.12;2090.00
131;1149.00;1497.38;2032.00
132;1149.00;1485.33;2066.00
133;1149.00;1481.44;2368.00
134;1149.00;1475.60;2176.00
135;1149.00;1497.86;2059.00
136;1149.00;1505.38;2041.00
137;1149.00;1501.84;2195.00
138;1149.00;1506.94;2061.00
139;1147.00;1499.49;2167.00
140;1147.00;1485.15;2100.00
141;1147.00;1477.16;2062.00
142;1147.00;1489.04;2145.00
143;1147.00;1487.34;2001.00
144;1145.00;1467.49;2043.00
145;1145.00;1456.61;2078.00
146;1145.00;1483.46;1956.00
147;1145.00;1492.88;2101.00
148;1145.00;1498.16;2121.00
149;1143.00;1498.83;2044.00
150;1143.00;1498.78;2017.00
151;1143.00;1475.76;2079.00
152;1143.00;1489.99;2217.00
153;1143.00;1471.84;2176.00
154;1143.00;1479.29;1992.00
155;1143.00;1480.36;2027.00
156;1143.00;1472.19;2020.00
157;1143.00;1486.97;2211.00
158;1143.00;1480.89;2002.00
159;1143.00;1495.34;2048.00
160;1142.00;1492.34;2227.00
161;1142.00;1493.34;2139.00
162;1142.00;1477.35;2201.00
163;1142.00;1498.17;2010.00
164;1142.00;1504.98;2050.00
165;1142.00;1497.11;1973.00
166;1142.00;1495.29;2052.00
167;1142.00;1487.72;1965.00
168;1142.00;1501.50;2036.00
169;1142.00;1486.89;2009.00
170;1142.00;1483.57;1951.00
171;1142.00;1479.24;2074.00
172;1142.00;1488.30;2020.00
173;1142.00;1503.38;2073.00
174;1141.00;1500.97;2043.00
175;1141.00;1505.62;2038.00
176;1141.00;1483.70;1989.00
177;1141.00;1517.39;2070.00
178;1141.00;1512.11;2011.00
179;1141.00;1536.80;2019.00
180;1140.00;1534.03;2158.00
181;1140.00;1535.01;1977.00
182;1139.00;1504.02;2118.00
183;1139.00;1498.77;2020.00
184;1139.00;1491.21;2008.00
185;1138.00;1481.86;2025.00
186;1135.00;1481.81;1994.00
187;1134.00;1482.34;2004.00
188;1134.00;1506.98;2068.00
189;1134.00;1487.39;1986.00
190;1134.00;1500.54;2082.00
191;1134.00;1496.56;2013.00
192;1134.00;1487.16;2007.00
193;1134.00;1518.19;1972.00
194;1134.00;1506.40;1970.00
195;1134.00;1500.47;2073.00
196;1134.00;1488.09;2011.00
197;1133.00;1491.61;2017.00
198;1133.00;1490.14;2051.00
199;1131.00;1479.25;2015.00
