generation;best;average;worst
0;1421.00;3293.68;3848.00
1;1421.00;3065.14;3684.00
2;1421.00;2601.95;3537.00
3;1419.00;1882.85;2610.00
4;1402.00;1726.94;2281.00
5;1402.00;1690.41;2165.00
6;1384.00;1697.67;2289.00
7;1384.00;1683.93;2276.00
8;1384.00;1677.84;2342.00
9;1382.00;1681.90;2285.00
10;1379.00;1667.84;2342.00
11;1379.00;1663.36;2177.00
12;1379.00;1693.91;2227.00
13;1372.00;1677.20;2254.00
14;1372.00;1680.18;2238.00
15;1372.00;1673.53;2271.00
16;1372.00;1667.28;2206.00
17;1372.00;1653.10;2275.00
18;1364.00;1628.61;2357.00
19;1364.00;1649.77;2182.00
20;1364.00;1631.79;2196.00
21;1364.00;1675.56;2197.00
22;1359.00;1682.96;2220.00
23;1359.00;1680.19;2252.00
24;1359.00;1673.87;2179.00
25;1359.00;1654.15;2200.00
26;1356.00;1642.23;2212.00
27;1356.00;1638.81;2267.00
28;1356.00;1651.71;2228.00
29;1343.00;1634.08;2253.00
30;1343.00;1616.80;2201.00
31;1343.00;1630.16;2227.00
32;1343.00;1640.33;2157.00
33;1343.00;1633.27;2296.00
34;1342.00;1624.60;2198.00
35;1342.00;1622.88;2138.00
36;1342.00;1659.60;2214.00
37;1342.00;1705.66;2213.00
38;1342.00;1714.80;2228.00
39;1342.00;1713.38;2380.00
40;1342.00;1721.30;2258.00
41;1342.00;1717.83;2188.00
42;1342.00;1731.89;2247.00
43;1342.00;1725.46;2289.00
44;1342.00;1724.06;2255.00
45;1342.00;1731.50;2333.00
46;1342.00;1711.86;2247.00
47;1342.00;1719.21;2188.00
48;1342.00;1719.72;2239.00
49;1342.00;1738.18;2217.00
50;1342.00;1710.46;2282.00
51;1342.00;1699.82;2242.00
52;1342.00;1711.40;2223.00
53;1342.00;1716.56;2299.00
54;1342.00;1701.75;2268.00
55;1342.00;1721.10;2213.00
56;1342.00;1741.41;2410.00
57;1342.00;1705.44;2217.00
58;1342.00;1718.71;2316.00
59;1342.00;1692.75;2207.00
60;1342.00;1703.19;2341.00
61;1339.00;1699.74;2317.00
62;1339.00;1704.50;2154.00
63;1339.00;1703.42;2278.00
64;1339.00;1703.45;2277.00
65;1328.00;1696.48;2294.00
66;1328.00;1696.90;2360.00
67;1328.00;1677.70;2298.00
68;1328.00;1666.25;2225.00
69;1328.00;1675.15;2344.00
70;1328.00;1673.39;2205.00
71;1328.00;1696.22;2224.00
72;1328.00;1712.92;2361.00
73;1328.00;1716.23;2233.00
74;1328.00;1681.05;2342.00
75;1328.00;1694.78;2299.00
76;1326.00;1694.99;2212.00
77;1326.00;1689.19;2210.00
78;1326.00;1696.64;2210.00
79;1326.00;1703.97;2233.00
80;1326.00;1694.95;2253.00
81;1326.00;1696.28;2206.00
82;1326.00;1697.78;2198.00
83;1326.00;1688.41;2257.00
84;1326.00;1660.20;2256.00
85;1326.00;1689.80;2257.00
86;1326.00;1682.84;2335.00
87;1326.00;1706.60;2181.00
88;1326.00;1689.97;2138.00
89;1326.00;1684.09;2288.00
90;1323.00;1682.63;2263.00
91;1323.00;1693.99;2147.00
92;1323.00;1672.14;2194.00
93;1323.00;1674.11;2196.00
94;1323.00;1707.25;2205.00
95;1323.00;1720.01;2199.00
96;1323.00;1704.74;2270.00
97;1323.00;1701.29;2265.00
98;1323.00;1694.72;2267.00
99;1323.00;1722.46;2309.00
100;1323.00;1715.62;2240.00
101;1323.00;1685.59;2332.00
102;1323.00;1706.14;2289.00
103;1323.00;1690.23;2255.00
104;1323.00;1695.52;2286.00
105;1317.00;1709.68;2320.00
106;1317.00;1713.80;2328.00
107;1317.00;1710.15;2289.00
108;1317.00;1709.38;2149.00
109;1317.00;1730.00;2276.00
110;1317.00;1681.86;2235.00
111;1317.00;1704.77;2212.00
112;1317.00;1696.99;2228.00
113;1317.00;1700.89;2188.00
114;1317.00;1682.50;2338.00
115;1317.00;1705.10;2198.00
116;1317.00;1712.90;2248.00
117;1317.00;1686.85;2241.00
118;1317.00;1695.46;2185.00
119;1317.00;1709.66;2213.00
120;1317.00;1706.12;2317.00
121;1317.00;1689.47;2278.00
122;1317.00;1684.39;2286.00
123;1317.00;1710.13;2222.00
124;1317.00;1700.41;2233.00
125;1317.00;1716.82;2315.00
126;1317.00;1696.05;2221.00
127;1317.00;1691.53;2202.00
128;1317.00;1705.91;2174.00
129;1317.00;1699.03;2159.00
130;1317.00;1702.93;2295.00
131;1317.00;1694.12;2248.00
132;1317.00;1710.91;2248.00
133;1317.00;1688.20;2308.00
134;1317.00;1713.02;2254.00
135;1317.00;1705.09;2178.00
136;1317.00;1708.23;2263.00
