generation;best;average;worst
0;1485.00;2812.25;3261.00
1;1485.00;2620.34;3156.00
2;1485.00;2381.04;2922.00
3;1485.00;2018.64;2651.00
4;1485.00;1847.87;2350.00
5;1480.00;1789.92;2353.00
6;1480.00;1724.42;2218.00
7;1420.00;1733.95;2317.00
8;1420.00;1717.44;2220.00
9;1412.00;1683.07;2280.00
10;1398.00;1680.30;2276.00
11;1387.00;1666.57;2350.00
12;1371.00;1659.47;2241.00
13;1371.00;1624.77;2192.00
14;1348.00;1628.19;2082.00
15;1348.00;1627.92;1993.00
16;1346.00;1590.78;2167.00
17;1341.00;1552.21;2077.00
18;1341.00;1539.98;2011.00
19;1335.00;1562.30;2008.00
20;1327.00;1557.28;2020.00
21;1296.00;1523.36;1924.00
22;1296.00;1527.74;2074.00
23;1289.00;1508.71;2021.00
24;1289.00;1502.51;2039.00
25;1287.00;1472.92;2032.00
26;1287.00;1467.96;1983.00
27;1281.00;1490.82;1908.00
28;1268.00;1493.96;1903.00
29;1232.00;1493.70;1935.00
30;1232.00;1509.48;1942.00
31;1229.00;1512.97;1972.00
32;1229.00;1479.79;1966.00
33;1229.00;1473.80;1908.00
34;1229.00;1488.92;1925.00
35;1229.00;1474.94;1957.00
36;1217.00;1478.62;2048.00
37;1201.00;1490.78;1939.00
38;1201.00;1465.67;1981.00
39;1201.00;1489.63;1969.00
40;1201.00;1471.64;2058.00
41;1198.00;1479.36;2061.00
42;1198.00;1482.42;2031.00
43;1198.00;1473.10;2007.00
44;1198.00;1471.50;2012.00
45;1198.00;1487.43;1907.00
46;1198.00;1480.29;1997.00
47;1196.00;1472.15;1993.00
48;1196.00;1471.62;2056.00
49;1196.00;1477.99;1906.00
50;1188.00;1496.01;2038.00
51;1188.00;1504.22;1969.00
52;1188.00;1508.08;1964.00
53;1181.00;1512.76;2038.00
54;1181.00;1511.77;1966.00
55;1181.00;1516.24;2131.00
56;1161.00;1514.46;2001.00
57;1161.00;1512.26;1995.00
58;1155.00;1516.96;2147.00
59;1152.00;1497.11;2006.00
60;1152.00;1482.90;1992.00
61;1140.00;1481.36;1999.00
62;1140.00;1450.93;1995.00
63;1140.00;1460.33;2048.00
64;1134.00;1449.28;2012.00
65;1134.00;1471.78;2032.00
66;1113.00;1457.12;2014.00
67;1113.00;1442.90;1994.00
68;1094.00;1384.19;2004.00
69;1094.00;1410.08;2068.00
70;1094.00;1449.55;1963.00
71;1094.00;1476.70;1951.00
72;1094.00;1465.08;2012.00
73;1082.00;1458.95;2166.00
74;1082.00;1454.57;2091.00
75;1082.00;1463.61;2063.00
76;1082.00;1447.87;1977.00
77;1076.00;1443.66;1982.00
78;1060.00;1453.13;2097.00
79;1060.00;1434.77;2117.00
80;1060.00;1442.93;2017.00
81;1054.00;1457.64;1930.00
82;1054.00;1433.26;1978.00
83;1054.00;1410.97;1926.00
84;1054.00;1399.94;1872.00
85;1054.00;1403.99;1999.00
86;1054.00;1400.89;1926.00
87;1054.00;1417.60;2056.00
88;1054.00;1405.75;1950.00
89;1054.00;1411.22;1935.00
90;1054.00;1420.62;2004.00
91;1054.00;1412.08;1958.00
92;1051.00;1384.08;1866.00
93;1051.00;1433.53;2028.00
94;1051.00;1412.50;1926.00
95;1051.00;1403.55;1912.00
96;1051.00;1394.46;1917.00
97;1051.00;1393.83;1959.00
98;1051.00;1388.53;1955.00
99;1051.00;1394.20;1930.00
100;1051.00;1402.65;2062.00
101;1047.00;1406.35;1924.00
102;1047.00;1402.40;1999.00
103;1047.00;1414.97;1998.00
104;1042.00;1410.05;1985.00
105;1042.00;1415.63;1992.00
106;1042.00;1377.35;1972.00
107;1041.00;1396.54;1886.00
108;1041.00;1382.47;2083.00
109;1041.00;1383.40;2034.00
110;1041.00;1400.91;2009.00
111;1016.00;1381.16;1850.00
112;1016.00;1384.79;1993.00
113;1016.00;1374.86;1899.00
114;1016.00;1395.38;1898.00
115;1016.00;1381.78;1957.00
116;1016.00;1358.09;1961.00
117;1016.00;1369.54;1870.00
118;1016.00;1341.51;2081.00
119;1016.00;1343.61;1911.00
120;1016.00;1388.49;1945.00
121;1016.00;1351.37;1946.00
122;1016.00;1355.37;1877.00
123;1016.00;1364.58;1973.00
124;1016.00;1359.06;1970.00
125;1016.00;1358.37;1938.00
126;1016.00;1347.85;1874.00
127;1016.00;1359.14;2026.00
128;1016.00;1348.45;1909.00
129;1016.00;1368.12;2142.00
130;1016.00;1353.22;1901.00
131;1016.00;1357.79;2003.00
132;1016.00;1343.83;1890.00
133;1016.00;1360.29;2011.00
134;1016.00;1362.16;1945.00
135;1016.00;1358.53;1895.00
136;1016.00;1348.59;1870.00
137;1016.00;1352.30;1874.00
138;1016.00;1335.46;1912.00
139;1016.00;1356.50;1864.00
140;1016.00;1354.61;1816.00
141;1016.00;1347.56;2012.00
142;1016.00;1351.08;1774.00
143;1016.00;1347.18;1846.00
144;1016.00;1366.13;1955.00
145;1016.00;1367.75;1912.00
146;1016.00;1365.65;1948.00
147;1016.00;1351.70;1953.00
148;1016.00;1346.71;2016.00
149;1016.00;1350.13;1846.00
150;1016.00;1343.19;2015.00
151;1016.00;1345.08;1902.00
152;1016.00;1347.72;1838.00
153;1016.00;1343.51;1856.00
154;1016.00;1355.86;1880.00
155;1016.00;1380.48;1975.00
156;1016.00;1356.30;1942.00
157;1016.00;1345.34;1886.00
158;1016.00;1357.31;1845.00
159;1016.00;1364.14;1911.00
160;1016.00;1354.42;1952.00
161;1016.00;1362.94;1941.00
162;1016.00;1354.22;1879.00
163;1016.00;1345.06;1893.00
164;1016.00;1349.15;1906.00
165;1016.00;1346.33;1997.00
166;1016.00;1342.20;1977.00
167;1016.00;1352.05;1920.00
168;1016.00;1358.14;2013.00
169;1016.00;1355.53;2003.00
170;1016.00;1355.58;1954.00
171;1016.00;1346.70;1956.00
172;1016.00;1346.19;1880.00
173;1016.00;1340.93;1828.00
174;1016.00;1341.57;1891.00
175;1016.00;1347.00;1855.00
176;1016.00;1344.63;1913.00
177;1016.00;1342.75;1907.00
178;1016.00;1343.68;2049.00
179;1016.00;1339.90;1881.00
180;1016.00;1348.45;1948.00
181;1016.00;1354.31;1880.00
182;1016.00;1365.54;1882.00
183;1016.00;1368.45;2001.00
184;1016.00;1339.56;1908.00
185;1016.00;1349.30;2085.00
186;1016.00;1334.72;1877.00
187;1016.00;1351.39;1917.00
188;1016.00;1345.79;1990.00
189;1016.00;1341.41;1840.00
190;1016.00;1356.27;1961.00
191;1016.00;1358.42;2150.00
192;1016.00;1366.59;1924.00
193;1014.00;1349.41;1889.00
194;1014.00;1354.79;1929.00
195;1014.00;1337.40;1956.00
196;1014.00;1338.24;1984.00
197;1014.00;1355.23;1841.00
198;1014.00;1348.14;1855.00
199;1014.00;1359.94;1979.00
200;1014.00;1338.01;2057.00
201;1014.00;1347.19;1853.00
202;1014.00;1350.00;1850.00
203;1014.00;1357.51;1877.00
204;1014.00;1351.31;1874.00
205;1014.00;1360.63;1859.00
206;1014.00;1350.94;1967.00
207;1014.00;1344.25;1904.00
208;1014.00;1357.05;2017.00
209;1013.00;1355.85;1964.00
210;1013.00;1355.78;2012.00
211;1013.00;1362.32;1908.00
212;1013.00;1352.96;1879.00
213;1013.00;1362.70;1858.00
214;1013.00;1371.33;1954.00
215;1013.00;1355.16;1916.00
216;1013.00;1363.82;1856.00
217;1013.00;1347.70;1916.00
218;1013.00;1336.96;1875.00
219;1013.00;1326.36;1855.00
220;1013.00;1350.07;1932.00
221;1013.00;1341.52;1930.00
222;1013.00;1346.13;1982.00
223;1013.00;1345.09;2101.00
224;1013.00;1343.90;1813.00
225;1013.00;1344.67;1864.00
226;1013.00;1341.88;1871.00
227;1013.00;1334.24;1822.00
228;1013.00;1342.96;1910.00
229;1013.00;1333.03;1917.00
230;1013.00;1368.37;1940.00
231;1013.00;1356.04;1889.00
232;1013.00;1353.97;1869.00
233;1013.00;1348.57;1980.00
234;1013.00;1362.68;1907.00
235;1013.00;1369.35;1935.00
236;1013.00;1373.90;1987.00
237;1013.00;1364.02;1989.00
