generation;best;average;worst
0;1485.00;2818.11;3213.00
1;1485.00;2587.76;3084.00
2;1485.00;2313.14;2935.00
3;1466.00;1964.25;2608.00
4;1466.00;1790.08;2222.00
5;1423.00;1750.38;2283.00
6;1423.00;1729.63;2233.00
7;1388.00;1638.90;2081.00
8;1388.00;1663.01;2116.00
9;1388.00;1659.82;2137.00
10;1376.00;1647.52;2103.00
11;1374.00;1641.24;2149.00
12;1329.00;1635.31;2178.00
13;1329.00;1633.98;2136.00
14;1329.00;1623.51;2012.00
15;1329.00;1605.45;2133.00
16;1329.00;1610.77;2058.00
17;1315.00;1583.79;2040.00
18;1313.00;1610.69;2169.00
19;1313.00;1602.60;2188.00
20;1313.00;1595.41;2094.00
21;1297.00;1582.97;2120.00
22;1297.00;1567.02;2082.00
23;1297.00;1576.64;1961.00
24;1295.00;1575.95;2082.00
25;1295.00;1569.63;1972.00
26;1286.00;1573.34;2083.00
27;1286.00;1560.95;2054.00
28;1268.00;1557.55;2027.00
29;1268.00;1573.20;2014.00
30;1268.00;1559.86;2014.00
31;1268.00;1554.21;2058.00
32;1268.00;1557.43;1954.00
33;1256.00;1544.30;2036.00
34;1256.00;1547.57;2017.00
35;1246.00;1543.72;2074.00
36;1246.00;1542.64;2036.00
37;1246.00;1539.80;2007.00
38;1246.00;1549.60;2001.00
39;1246.00;1547.63;2044.00
40;1246.00;1539.82;2069.00
41;1246.00;1560.19;2104.00
42;1246.00;1563.83;1975.00
43;1246.00;1571.49;2037.00
44;1246.00;1557.33;2046.00
45;1246.00;1565.45;2033.00
46;1246.00;1549.08;2072.00
47;1246.00;1559.34;2177.00
48;1224.00;1561.65;2054.00
49;1224.00;1567.05;2080.00
50;1224.00;1568.95;2097.00
51;1224.00;1545.35;2077.00
52;1224.00;1555.38;2036.00
53;1224.00;1544.96;2117.00
54;1224.00;1560.76;2151.00
55;1224.00;1543.90;2022.00
56;1224.00;1557.84;2020.00
57;1224.00;1550.39;2027.00
58;1220.00;1541.71;1987.00
59;1220.00;1544.84;2013.00
60;1218.00;1539.23;2047.00
61;1218.00;1512.47;2034.00
62;1218.00;1539.72;2097.00
63;1218.00;1552.83;2042.00
64;1218.00;1530.94;2011.00
65;1218.00;1544.52;2033.00
66;1208.00;1538.74;2093.00
67;1208.00;1562.39;2011.00
68;1208.00;1538.67;2056.00
69;1208.00;1547.21;2002.00
70;1208.00;1542.16;2115.00
71;1208.00;1542.31;2049.00
72;1208.00;1549.67;2052.00
73;1208.00;1553.39;2030.00
74;1208.00;1561.76;2085.00
75;1208.00;1547.12;2207.00
76;1208.00;1541.30;2043.00
77;1208.00;1548.35;2114.00
78;1208.00;1532.55;2013.00
79;1208.00;1533.05;2107.00
80;1208.00;1547.57;2062.00
81;1208.00;1529.10;2012.00
82;1208.00;1546.61;2037.00
83;1208.00;1558.21;2077.00
84;1208.00;1555.02;2126.00
85;1208.00;1533.97;2014.00
86;1208.00;1534.50;1940.00
87;1208.00;1550.21;2037.00
88;1208.00;1537.09;2075.00
89;1208.00;1535.92;1992.00
90;1208.00;1540.07;2079.00
91;1208.00;1526.93;2073.00
92;1208.00;1529.43;2040.00
93;1208.00;1519.81;2004.00
94;1208.00;1520.23;2008.00
95;1208.00;1519.44;2000.00
96;1208.00;1525.29;2031.00
97;1208.00;1547.70;2003.00
98;1208.00;1534.68;2079.00
99;1208.00;1528.41;2065.00
100;1208.00;1533.69;2020.00
101;1208.00;1543.58;2013.00
102;1208.00;1534.72;2006.00
103;1208.00;1527.34;1972.00
104;1208.00;1523.45;2078.00
105;1208.00;1520.55;1979.00
106;1208.00;1526.32;2024.00
107;1208.00;1540.41;2071.00
108;1208.00;1529.82;2010.00
109;1208.00;1518.35;2065.00
110;1208.00;1530.45;2141.00
111;1208.00;1538.28;2105.00
112;1208.00;1537.90;2078.00
113;1208.00;1530.44;2030.00
114;1208.00;1539.57;2163.00
115;1208.00;1543.54;2102.00
116;1208.00;1551.26;2074.00
117;1204.00;1552.28;2059.00
118;1201.00;1541.19;2031.00
119;1201.00;1527.98;2089.00
120;1201.00;1540.54;2028.00
121;1198.00;1510.26;1991.00
122;1198.00;1523.93;2033.00
123;1198.00;1531.76;1964.00
124;1198.00;1507.22;2175.00
125;1198.00;1506.79;2002.00
126;1198.00;1495.40;1992.00
127;1198.00;1517.90;1969.00
128;1198.00;1523.67;2079.00
129;1198.00;1528.80;1987.00
130;1198.00;1526.27;2007.00
131;1198.00;1523.79;2027.00
132;1198.00;1496.96;1949.00
133;1198.00;1531.95;2010.00
134;1198.00;1520.49;1922.00
135;1198.00;1512.13;2046.00
136;1198.00;1514.84;2070.00
137;1198.00;1508.12;2022.00
138;1198.00;1510.17;1963.00
139;1198.00;1504.34;1972.00
140;1198.00;1539.41;2019.00
141;1198.00;1511.88;2069.00
142;1198.00;1498.69;1972.00
143;1198.00;1525.82;2069.00
144;1198.00;1514.84;1968.00
145;1198.00;1523.97;2024.00
146;1198.00;1522.02;1996.00
147;1198.00;1536.59;2070.00
148;1198.00;1520.39;1971.00
149;1198.00;1514.04;2042.00
150;1198.00;1514.17;2156.00
151;1198.00;1512.24;2104.00
152;1198.00;1510.80;2076.00
153;1198.00;1518.58;1956.00
154;1198.00;1516.95;1977.00
155;1198.00;1528.09;2060.00
156;1198.00;1527.13;1987.00
157;1198.00;1521.00;2059.00
158;1198.00;1513.92;1978.00
159;1198.00;1513.23;2042.00
160;1198.00;1511.26;1944.00
161;1198.00;1513.54;2045.00
162;1198.00;1513.50;2005.00
163;1198.00;1519.54;1988.00
164;1198.00;1517.25;2013.00
165;1198.00;1534.69;1988.00
166;1198.00;1520.55;1999.00
167;1198.00;1520.11;2034.00
168;1198.00;1511.85;2040.00
169;1198.00;1519.62;1957.00
170;1198.00;1521.60;2021.00
171;1198.00;1509.96;2058.00
172;1198.00;1508.74;2057.00
173;1198.00;1515.03;2008.00
174;1198.00;1519.70;1953.00
175;1198.00;1522.67;2049.00
176;1198.00;1511.97;1976.00
177;1198.00;1512.49;1994.00
178;1198.00;1525.01;1950.00
179;1198.00;1509.08;1949.00
180;1198.00;1527.98;2028.00
181;1198.00;1529.49;2041.00
182;1198.00;1515.75;1978.00
183;1198.00;1524.20;2008.00
184;1198.00;1514.60;2256.00
185;1198.00;1519.97;2095.00
186;1198.00;1513.09;2021.00
187;1198.00;1512.78;2103.00
188;1198.00;1533.81;2035.00
189;1198.00;1520.63;2088.00
190;1198.00;1524.07;1938.00
191;1198.00;1508.11;2041.00
192;1198.00;1518.92;1969.00
193;1198.00;1530.60;2075.00
194;1198.00;1525.53;1988.00
195;1198.00;1523.73;2070.00
196;1198.00;1519.81;1985.00
197;1198.00;1500.10;1941.00
198;1198.00;1508.68;2026.00
199;1198.00;1522.83;2019.00
200;1198.00;1501.03;2039.00
201;1198.00;1524.06;1977.00
202;1198.00;1505.60;2011.00
203;1198.00;1518.57;1967.00
204;1198.00;1501.71;1975.00
205;1198.00;1518.93;1938.00
206;1198.00;1512.09;2015.00
207;1198.00;1518.13;2041.00
208;1198.00;1513.53;1960.00
209;1198.00;1503.94;2053.00
210;1198.00;1516.23;1949.00
211;1198.00;1521.66;1986.00
212;1198.00;1530.10;2029.00
213;1198.00;1515.76;2022.00
214;1198.00;1503.92;1959.00
215;1198.00;1535.23;1996.00
216;1198.00;1526.96;2030.00
217;1198.00;1526.23;2071.00
218;1198.00;1522.39;1977.00
219;1198.00;1540.94;2034.00
220;1198.00;1536.92;1960.00
221;1198.00;1520.47;2203.00
222;1198.00;1515.41;1995.00
223;1198.00;1514.16;2012.00
224;1198.00;1502.56;2026.00
225;1198.00;1519.83;2182.00
226;1198.00;1529.04;2096.00
227;1198.00;1522.85;2005.00
228;1198.00;1524.50;1995.00
229;1198.00;1519.03;2058.00
230;1198.00;1514.28;1982.00
231;1198.00;1505.88;2053.00
232;1198.00;1527.04;2029.00
233;1198.00;1513.68;2006.00
234;1198.00;1503.22;2072.00
235;1198.00;1505.67;2051.00
236;1198.00;1494.78;2161.00
237;1198.00;1516.42;2021.00
238;1198.00;1524.37;1956.00
239;1198.00;1528.59;2039.00
240;1198.00;1525.63;2027.00
241;1198.00;1513.71;2045.00
242;1198.00;1522.01;1968.00
243;1198.00;1521.01;1889.00
244;1198.00;1534.57;2104.00
245;1198.00;1519.71;2044.00
246;1198.00;1501.48;2057.00
247;1198.00;1528.99;2138.00
248;1198.00;1514.66;1975.00
249;1198.00;1519.94;1991.00
250;1198.00;1520.06;2107.00
251;1198.00;1506.31;2057.00
252;1198.00;1519.36;2044.00
253;1198.00;1523.37;2053.00
254;1192.00;1529.64;1983.00
255;1192.00;1527.15;2017.00
256;1192.00;1535.76;2047.00
257;1192.00;1518.79;2042.00
258;1192.00;1520.57;2038.00
259;1192.00;1521.84;1992.00
260;1192.00;1518.68;2123.00
261;1192.00;1491.21;1969.00
262;1192.00;1502.67;2054.00
263;1192.00;1522.65;2005.00
264;1192.00;1517.56;2103.00
265;1192.00;1500.93;1972.00
266;1192.00;1520.24;1998.00
267;1192.00;1512.94;2115.00
268;1192.00;1502.27;2018.00
269;1192.00;1509.21;2130.00
270;1192.00;1509.61;2012.00
271;1192.00;1520.45;2051.00
272;1192.00;1519.17;2026.00
273;1192.00;1502.27;2005.00
274;1192.00;1504.43;1969.00
275;1192.00;1515.27;1920.00
276;1192.00;1516.20;1958.00
277;1192.00;1520.66;2015.00
278;1192.00;1516.01;1995.00
279;1192.00;1505.19;2004.00
280;1192.00;1501.50;2035.00
281;1192.00;1504.97;1945.00
282;1192.00;1518.17;2096.00
283;1192.00;1507.63;2078.00
284;1192.00;1523.13;2029.00
285;1192.00;1516.02;2100.00
286;1192.00;1512.63;2150.00
287;1192.00;1508.45;1983.00
288;1192.00;1511.97;1969.00
289;1192.00;1496.30;1976.00
290;1192.00;1519.77;2098.00
291;1192.00;1501.41;2062.00
292;1192.00;1510.55;2007.00
293;1192.00;1505.11;1941.00
294;1192.00;1516.37;1952.00
295;1192.00;1518.11;2085.00
296;1192.00;1528.21;2116.00
297;1192.00;1509.18;2016.00
298;1185.00;1507.47;2164.00
299;1185.00;1502.64;2109.00
300;1185.00;1525.61;2065.00
301;1185.00;1516.48;2019.00
302;1185.00;1491.98;1956.00
303;1185.00;1490.41;2043.00
304;1185.00;1484.94;1981.00
305;1185.00;1485.74;1919.00
306;1185.00;1495.46;1952.00
307;1185.00;1499.63;2041.00
308;1185.00;1490.22;1926.00
309;1185.00;1480.10;2048.00
310;1185.00;1489.98;2016.00
311;1185.00;1487.77;2002.00
312;1185.00;1486.76;2002.00
313;1185.00;1483.51;1995.00
314;1185.00;1497.28;1992.00
315;1185.00;1482.34;2121.00
316;1185.00;1496.97;2127.00
317;1185.00;1494.46;2012.00
318;1185.00;1490.21;1927.00
319;1185.00;1484.34;2045.00
320;1185.00;1487.96;1978.00
321;1185.00;1473.94;2083.00
322;1185.00;1486.91;2021.00
323;1185.00;1505.36;2041.00
324;1185.00;1493.33;2033.00
325;1185.00;1499.09;2025.00
326;1185.00;1503.04;2002.00
327;1185.00;1506.11;2028.00
328;1185.00;1498.25;2004.00
329;1185.00;1493.53;2074.00
330;1185.00;1485.74;2005.00
331;1185.00;1502.39;1983.00
332;1185.00;1494.01;1941.00
333;1185.00;1496.43;2121.00
334;1185.00;1512.44;2032.00
335;1185.00;1493.97;2054.00
336;1185.00;1483.24;2104.00
337;1185.00;1496.30;1972.00
338;1185.00;1482.89;1933.00
339;1185.00;1510.20;1976.00
340;1185.00;1493.24;1980.00
341;1185.00;1503.20;1911.00
342;1184.00;1495.04;2028.00
343;1184.00;1486.50;1969.00
344;1184.00;1492.60;2050.00
345;1184.00;1476.87;1998.00
346;1184.00;1492.43;2072.00
347;1184.00;1492.60;2017.00
348;1184.00;1472.88;1904.00
349;1184.00;1500.35;2014.00
350;1184.00;1477.15;1926.00
351;1184.00;1497.09;2000.00
352;1184.00;1486.71;1961.00
353;1184.00;1493.82;1982.00
354;1184.00;1481.61;1951.00
355;1184.00;1478.53;1921.00
356;1184.00;1464.27;1956.00
357;1184.00;1482.83;1902.00
358;1184.00;1482.70;1988.00
359;1184.00;1489.02;1990.00
360;1184.00;1499.51;1949.00
361;1184.00;1492.73;2030.00
362;1184.00;1497.80;1955.00
363;1184.00;1496.49;1944.00
364;1184.00;1496.51;1972.00
365;1184.00;1480.70;1933.00
366;1184.00;1480.30;1984.00
367;1184.00;1489.33;2034.00
368;1184.00;1488.17;1986.00
369;1184.00;1493.08;2057.00
370;1184.00;1494.22;1969.00
371;1184.00;1500.37;1997.00
372;1184.00;1509.18;1983.00
373;1184.00;1500.22;1979.00
374;1184.00;1496.05;2101.00
375;1184.00;1494.96;1975.00
376;1184.00;1477.17;2007.00
377;1184.00;1494.98;2020.00
378;1184.00;1488.34;2089.00
379;1184.00;1500.59;1985.00
380;1184.00;1492.17;1951.00
381;1184.00;1501.92;2067.00
382;1184.00;1496.80;2115.00
383;1184.00;1499.50;1986.00
384;1184.00;1503.62;2028.00
385;1184.00;1499.69;2045.00
386;1184.00;1486.15;1985.00
387;1184.00;1485.40;1954.00
388;1184.00;1490.31;1961.00
389;1184.00;1498.72;2064.00
390;1184.00;1501.35;1985.00
391;1184.00;1481.66;2042.00
392;1184.00;1485.21;1998.00
393;1184.00;1508.73;1968.00
394;1184.00;1493.44;1992.00
395;1184.00;1498.32;1951.00
396;1184.00;1503.53;1987.00
397;1184.00;1483.99;1919.00
398;1184.00;1478.48;1958.00
399;1184.00;1492.62;2038.00
400;1184.00;1489.50;1939.00
401;1184.00;1493.57;1930.00
402;1184.00;1480.42;1962.00
403;1184.00;1493.22;2001.00
404;1184.00;1500.34;2002.00
405;1184.00;1478.69;1925.00
406;1184.00;1499.57;1988.00
407;1184.00;1490.49;1961.00
408;1184.00;1497.16;2062.00
409;1184.00;1482.58;1944.00
410;1184.00;1491.30;2153.00
411;1184.00;1496.90;2061.00
412;1184.00;1491.64;1907.00
413;1184.00;1492.95;2038.00
414;1184.00;1487.37;2001.00
415;1184.00;1493.19;2028.00
416;1184.00;1494.62;1994.00
417;1184.00;1496.57;1958.00
418;1184.00;1492.50;2115.00
419;1184.00;1500.57;1968.00
420;1184.00;1497.76;1876.00
421;1184.00;1483.67;1922.00
422;1184.00;1477.81;2021.00
423;1184.00;1480.52;1926.00
424;1184.00;1478.83;1952.00
425;1184.00;1488.10;2061.00
426;1184.00;1490.37;1935.00
427;1184.00;1492.71;1889.00
428;1184.00;1503.27;1978.00
429;1184.00;1510.46;2021.00
430;1184.00;1496.22;1994.00
431;1184.00;1501.36;2000.00
