generation;best;average;worst
0;1485.00;2816.35;3213.00
1;1485.00;2615.84;3051.00
2;1485.00;2329.55;2873.00
3;1485.00;1923.77;2465.00
4;1472.00;1809.13;2484.00
5;1472.00;1779.82;2268.00
6;1471.00;1780.36;2457.00
7;1447.00;1783.04;2235.00
8;1447.00;1772.29;2226.00
9;1410.00;1770.88;2298.00
10;1410.00;1749.77;2358.00
11;1410.00;1756.12;2280.00
12;1385.00;1736.43;2189.00
13;1357.00;1698.31;2088.00
14;1357.00;1674.07;2235.00
15;1357.00;1676.91;2151.00
16;1335.00;1669.43;2080.00
17;1335.00;1650.11;2148.00
18;1335.00;1619.38;2253.00
19;1333.00;1650.23;2210.00
20;1318.00;1657.63;2212.00
21;1318.00;1659.23;2231.00
22;1314.00;1645.43;2217.00
23;1314.00;1636.73;2142.00
24;1314.00;1639.30;2153.00
25;1314.00;1628.63;2204.00
26;1314.00;1632.39;2058.00
27;1314.00;1621.47;2096.00
28;1312.00;1638.32;2171.00
29;1312.00;1633.13;2133.00
30;1312.00;1625.90;2123.00
31;1312.00;1611.64;2069.00
32;1312.00;1604.52;2159.00
33;1312.00;1615.89;2129.00
34;1312.00;1594.79;2173.00
35;1312.00;1613.49;2047.00
36;1312.00;1597.84;2117.00
37;1312.00;1600.65;2088.00
38;1312.00;1604.12;2097.00
39;1308.00;1625.33;2063.00
40;1308.00;1613.26;2105.00
41;1308.00;1608.55;2159.00
42;1303.00;1617.07;2142.00
43;1303.00;1607.27;2080.00
44;1303.00;1616.09;2090.00
45;1299.00;1611.13;2122.00
46;1258.00;1631.22;2210.00
47;1258.00;1618.34;2081.00
48;1258.00;1624.10;2299.00
49;1258.00;1611.89;2157.00
50;1258.00;1621.06;2165.00
51;1258.00;1611.92;2345.00
52;1255.00;1624.47;2232.00
53;1255.00;1593.61;2078.00
54;1252.00;1582.58;2119.00
55;1252.00;1594.22;2121.00
56;1252.00;1616.33;2214.00
57;1231.00;1612.68;2157.00
58;1231.00;1599.63;2143.00
59;1231.00;1553.64;2085.00
60;1231.00;1535.79;2092.00
61;1231.00;1525.90;2002.00
62;1231.00;1537.08;2099.00
63;1231.00;1534.01;2189.00
64;1231.00;1527.26;1997.00
65;1211.00;1528.20;2086.00
66;1211.00;1545.60;2124.00
67;1211.00;1516.84;2069.00
68;1211.00;1525.25;2071.00
