generation;best;average;worst
0;1070.00;2172.72;2508.00
1;1070.00;2021.18;2471.00
2;1069.00;1796.05;2408.00
3;1051.00;1443.08;2041.00
4;1051.00;1310.01;1715.00
5;1027.00;1289.78;1762.00
6;1027.00;1268.07;1729.00
7;997.00;1260.76;1847.00
8;974.00;1265.07;1799.00
9;974.00;1281.21;1780.00
10;968.00;1299.91;1867.00
11;960.00;1292.19;1722.00
12;960.00;1304.44;1888.00
13;960.00;1331.05;1855.00
14;960.00;1296.57;1764.00
15;955.00;1312.72;1759.00
16;955.00;1294.30;1818.00
17;955.00;1303.03;1771.00
18;952.00;1296.86;1839.00
19;952.00;1321.78;1810.00
20;952.00;1298.07;1814.00
21;952.00;1277.20;1754.00
22;952.00;1297.26;1846.00
23;946.00;1285.54;1760.00
24;946.00;1294.90;1861.00
25;946.00;1279.36;1724.00
26;946.00;1295.12;1738.00
27;937.00;1287.76;1787.00
28;937.00;1285.65;1780.00
29;937.00;1260.70;1802.00
30;937.00;1261.39;1777.00
31;937.00;1260.65;1759.00
32;937.00;1252.82;1814.00
33;937.00;1254.14;1689.00
34;937.00;1247.97;1772.00
35;937.00;1231.27;1779.00
36;937.00;1252.79;1711.00
37;937.00;1240.15;1737.00
38;937.00;1263.12;1712.00
39;937.00;1248.82;1702.00
40;937.00;1250.49;1654.00
41;937.00;1251.57;1865.00
42;937.00;1244.06;1712.00
43;937.00;1243.50;1727.00
44;933.00;1244.93;1729.00
45;933.00;1269.76;1721.00
46;933.00;1242.68;1695.00
47;933.00;1253.92;1744.00
48;933.00;1259.32;1815.00
49;933.00;1247.02;1681.00
50;933.00;1261.94;1754.00
51;933.00;1251.02;1750.00
52;933.00;1253.21;1692.00
53;933.00;1263.22;1713.00
54;933.00;1274.87;1719.00
55;933.00;1246.34;1717.00
56;933.00;1257.32;1728.00
57;933.00;1243.44;1684.00
58;933.00;1258.28;1758.00
59;933.00;1238.70;1747.00
60;933.00;1243.76;1735.00
61;933.00;1246.08;1723.00
62;933.00;1253.71;1778.00
63;933.00;1256.22;1685.00
64;933.00;1257.68;1710.00
65;933.00;1262.37;1705.00
66;933.00;1265.47;1797.00
67;933.00;1256.11;1828.00
68;933.00;1258.91;1723.00
69;933.00;1258.30;1752.00
70;933.00;1261.56;1674.00
71;933.00;1246.03;1698.00
72;933.00;1235.37;1719.00
73;933.00;1245.40;1818.00
74;933.00;1239.97;1795.00
75;933.00;1249.73;1773.00
76;933.00;1253.60;1805.00
77;933.00;1242.23;1772.00
78;933.00;1259.36;1765.00
79;933.00;1250.61;1718.00
80;933.00;1259.18;1789.00
81;933.00;1265.47;1754.00
82;933.00;1252.58;1844.00
83;933.00;1258.50;1778.00
84;933.00;1247.51;1749.00
85;933.00;1256.59;1747.00
86;933.00;1253.02;1750.00
87;933.00;1267.95;1769.00
88;933.00;1261.30;1700.00
89;933.00;1250.63;1760.00
90;933.00;1261.50;1806.00
91;933.00;1238.27;1692.00
92;933.00;1250.23;1746.00
93;933.00;1241.21;1784.00
94;933.00;1233.77;1760.00
95;933.00;1220.98;1720.00
96;921.00;1200.69;1713.00
97;921.00;1186.40;1685.00
98;921.00;1200.40;1722.00
99;921.00;1204.54;1690.00
100;921.00;1157.67;1666.00
101;921.00;1167.58;1646.00
102;921.00;1160.69;1729.00
103;921.00;1127.15;1817.00
104;921.00;1162.80;1731.00
105;921.00;1169.92;1751.00
106;921.00;1147.50;1658.00
107;921.00;1150.17;1678.00
108;921.00;1174.70;1683.00
109;921.00;1166.58;1707.00
110;921.00;1150.63;1663.00
111;921.00;1160.96;1658.00
112;921.00;1166.59;1841.00
113;921.00;1159.03;1695.00
114;921.00;1162.85;1648.00
115;921.00;1144.85;1733.00
116;921.00;1155.96;1902.00
117;921.00;1151.88;1742.00
118;921.00;1147.72;1672.00
119;921.00;1187.89;1747.00
120;921.00;1153.02;1771.00
121;921.00;1152.62;1636.00
122;921.00;1180.45;1743.00
123;921.00;1151.51;1687.00
124;921.00;1133.10;1644.00
125;912.00;1144.91;1713.00
126;912.00;1176.29;1637.00
127;912.00;1189.79;1649.00
128;907.00;1218.04;1794.00
129;907.00;1239.27;1738.00
130;907.00;1256.88;1831.00
131;907.00;1255.39;1760.00
132;907.00;1266.02;1794.00
133;907.00;1257.58;1731.00
134;907.00;1248.42;1793.00
135;895.00;1245.23;1729.00
136;895.00;1272.43;1762.00
137;895.00;1265.01;1669.00
138;895.00;1250.03;1738.00
139;895.00;1236.15;1716.00
140;895.00;1247.86;1724.00
141;895.00;1254.90;1724.00
142;895.00;1232.80;1774.00
143;895.00;1245.91;1727.00
144;895.00;1245.53;1723.00
145;895.00;1249.73;1732.00
146;895.00;1248.88;1725.00
147;895.00;1228.11;1748.00
148;895.00;1245.15;1719.00
149;895.00;1243.37;1687.00
150;895.00;1236.78;1696.00
151;895.00;1233.55;1788.00
152;895.00;1241.82;1749.00
153;895.00;1222.54;1711.00
154;895.00;1243.05;1664.00
155;895.00;1224.33;1713.00
156;895.00;1212.02;1681.00
157;895.00;1238.77;1695.00
158;895.00;1231.57;1669.00
159;895.00;1241.63;1744.00
160;895.00;1235.16;1717.00
161;895.00;1234.72;1744.00
162;895.00;1232.07;1683.00
163;895.00;1237.04;1740.00
164;895.00;1242.95;1682.00
165;895.00;1230.46;1689.00
166;895.00;1237.07;1657.00
167;895.00;1244.22;1714.00
168;895.00;1236.18;1682.00
169;895.00;1209.72;1690.00
170;895.00;1242.08;1728.00
171;895.00;1243.17;1743.00
172;895.00;1229.26;1662.00
173;895.00;1244.40;1708.00
174;895.00;1235.47;1746.00
175;895.00;1234.55;1741.00
176;895.00;1241.15;1730.00
177;895.00;1246.15;1773.00
178;895.00;1239.78;1687.00
179;895.00;1228.06;1746.00
180;895.00;1234.38;1674.00
181;891.00;1249.20;1726.00
182;891.00;1260.25;1686.00
183;891.00;1233.52;1801.00
184;880.00;1246.12;1742.00
185;880.00;1226.36;1657.00
186;880.00;1219.72;1732.00
187;880.00;1223.91;1669.00
188;880.00;1220.41;1753.00
189;880.00;1218.12;1703.00
190;880.00;1221.71;1651.00
191;880.00;1209.52;1705.00
192;880.00;1210.41;1612.00
193;880.00;1192.46;1729.00
194;880.00;1195.07;1581.00
195;880.00;1207.87;1731.00
196;880.00;1206.90;1672.00
197;880.00;1201.92;1716.00
198;880.00;1206.36;1719.00
199;880.00;1211.35;1667.00
200;880.00;1198.88;1732.00
201;880.00;1202.30;1680.00
