generation;best;average;worst
0;1485.00;2804.64;3204.00
1;1485.00;2593.20;2990.00
2;1485.00;2324.23;2838.00
3;1485.00;1970.63;2574.00
4;1485.00;1859.89;2276.00
5;1485.00;1800.93;2250.00
6;1485.00;1779.38;2155.00
7;1455.00;1775.88;2223.00
8;1423.00;1770.77;2270.00
9;1407.00;1773.90;2238.00
10;1392.00;1761.95;2214.00
11;1392.00;1752.51;2260.00
12;1392.00;1753.77;2177.00
13;1386.00;1737.96;2251.00
14;1384.00;1713.65;2109.00
15;1371.00;1708.34;2273.00
16;1312.00;1682.11;2164.00
17;1312.00;1696.90;2188.00
18;1312.00;1696.25;2256.00
19;1312.00;1675.71;2104.00
20;1312.00;1686.37;2242.00
21;1312.00;1678.86;2079.00
22;1281.00;1663.57;2139.00
23;1280.00;1616.55;2037.00
24;1280.00;1570.05;2033.00
25;1259.00;1547.89;2029.00
26;1252.00;1536.88;2054.00
27;1236.00;1544.15;2143.00
28;1231.00;1515.85;2027.00
29;1226.00;1494.05;2007.00
30;1182.00;1488.29;1987.00
31;1182.00;1473.98;2017.00
32;1181.00;1463.09;2016.00
33;1173.00;1455.48;1955.00
34;1173.00;1467.38;1916.00
35;1146.00;1453.15;2054.00
36;1146.00;1451.67;1954.00
37;1143.00;1438.51;1849.00
38;1119.00;1438.12;1924.00
39;1119.00;1423.50;1997.00
40;1111.00;1409.01;1915.00
41;1109.00;1402.01;1980.00
42;1109.00;1384.84;1953.00
43;1101.00;1400.60;1910.00
44;1101.00;1406.44;1858.00
45;1091.00;1394.10;1868.00
46;1081.00;1394.95;1921.00
47;1069.00;1409.85;1953.00
48;1069.00;1387.41;1887.00
49;1069.00;1370.20;1862.00
50;1063.00;1388.95;1841.00
51;1063.00;1348.88;1883.00
52;1063.00;1358.61;2008.00
53;1063.00;1369.44;1946.00
54;1059.00;1371.89;1928.00
55;1056.00;1357.16;2049.00
56;1056.00;1366.52;1910.00
57;1054.00;1347.18;1897.00
58;1054.00;1353.27;1902.00
59;1054.00;1361.66;1935.00
60;1054.00;1368.86;1863.00
61;1054.00;1375.04;1943.00
62;1054.00;1357.17;1898.00
63;1054.00;1351.58;1968.00
64;1054.00;1374.31;2002.00
65;1054.00;1367.39;1874.00
66;1054.00;1354.03;1981.00
67;1054.00;1376.05;1951.00
68;1054.00;1360.47;1984.00
69;1054.00;1362.42;1867.00
70;1039.00;1364.97;1866.00
71;1039.00;1377.85;2002.00
72;1039.00;1350.33;2031.00
73;1039.00;1358.86;1879.00
74;1039.00;1355.75;1921.00
75;1039.00;1339.57;1846.00
76;1039.00;1374.14;1938.00
77;1039.00;1360.05;2036.00
78;1039.00;1358.58;1979.00
79;1039.00;1356.48;1963.00
80;1039.00;1357.11;2007.00
81;1039.00;1363.87;1887.00
82;1039.00;1345.65;2014.00
83;1039.00;1368.77;1848.00
84;1039.00;1347.50;1894.00
85;1039.00;1347.04;1885.00
86;1039.00;1365.75;1946.00
87;1037.00;1360.66;1862.00
88;1037.00;1361.24;1850.00
89;1037.00;1350.35;1865.00
90;1037.00;1364.94;1947.00
91;1037.00;1360.53;1884.00
92;1037.00;1377.34;1901.00
93;1037.00;1379.55;2032.00
94;1037.00;1377.78;1952.00
95;1036.00;1363.55;1960.00
96;1036.00;1366.22;1981.00
97;1036.00;1375.44;2018.00
98;1035.00;1390.25;1900.00
99;1035.00;1353.39;1964.00
100;1034.00;1369.86;1981.00
101;1034.00;1379.93;2094.00
102;1034.00;1353.67;1828.00
103;999.00;1345.71;2022.00
104;999.00;1352.66;1920.00
105;999.00;1333.80;1934.00
106;999.00;1321.91;1812.00
107;999.00;1330.32;1974.00
108;999.00;1322.94;1957.00
109;999.00;1324.22;1869.00
110;999.00;1310.74;1903.00
111;999.00;1298.11;1952.00
112;999.00;1314.73;1767.00
113;999.00;1294.15;1817.00
114;999.00;1298.31;1806.00
115;999.00;1299.26;1768.00
116;999.00;1299.96;1899.00
117;996.00;1302.56;1817.00
118;996.00;1303.04;1825.00
119;996.00;1316.83;1972.00
120;996.00;1302.41;1863.00
121;996.00;1311.62;1879.00
122;996.00;1313.64;1918.00
123;993.00;1298.34;1960.00
124;993.00;1303.23;1846.00
125;992.00;1296.00;1757.00
126;989.00;1306.79;1898.00
127;989.00;1293.16;1832.00
128;989.00;1305.23;1815.00
129;989.00;1318.18;1819.00
130;983.00;1307.06;1775.00
131;983.00;1290.81;1928.00
132;983.00;1312.34;1814.00
133;980.00;1319.62;1875.00
134;980.00;1312.73;1881.00
135;980.00;1315.47;1789.00
136;980.00;1310.57;1918.00
137;980.00;1334.85;1887.00
138;980.00;1305.27;1853.00
139;980.00;1306.03;1794.00
140;980.00;1319.39;1934.00
141;980.00;1332.69;1859.00
142;980.00;1326.80;1869.00
143;980.00;1314.43;1960.00
144;980.00;1316.80;1909.00
145;980.00;1322.98;1945.00
146;980.00;1308.73;1980.00
147;980.00;1324.87;1925.00
148;980.00;1315.88;1923.00
149;980.00;1339.44;1835.00
150;980.00;1316.82;1842.00
151;979.00;1326.55;1992.00
152;979.00;1338.13;1805.00
153;979.00;1342.59;1912.00
154;979.00;1303.84;1825.00
155;979.00;1322.97;1796.00
156;979.00;1329.04;1978.00
157;979.00;1324.49;1804.00
158;979.00;1327.45;1978.00
159;979.00;1320.42;1855.00
160;979.00;1335.08;1902.00
161;979.00;1309.00;1875.00
162;979.00;1312.81;1924.00
163;979.00;1315.77;1868.00
164;979.00;1317.11;1928.00
165;979.00;1314.71;1839.00
166;979.00;1311.92;1851.00
167;979.00;1328.13;1821.00
168;979.00;1312.53;1930.00
169;979.00;1330.24;1957.00
170;979.00;1320.18;1831.00
171;979.00;1327.18;1854.00
172;979.00;1328.07;1915.00
173;979.00;1307.06;1844.00
174;979.00;1335.17;1995.00
175;979.00;1329.62;1914.00
176;979.00;1307.15;2003.00
177;979.00;1323.90;1859.00
178;979.00;1313.10;1932.00
179;979.00;1316.18;1854.00
180;979.00;1327.86;1850.00
181;979.00;1327.66;1933.00
182;979.00;1316.71;1855.00
183;979.00;1330.40;1989.00
184;979.00;1316.26;1830.00
185;979.00;1306.95;1904.00
186;979.00;1320.85;1896.00
187;979.00;1319.32;1913.00
188;979.00;1318.30;1837.00
189;979.00;1322.08;1912.00
190;979.00;1323.61;1962.00
191;979.00;1337.57;1948.00
192;979.00;1307.08;1834.00
193;979.00;1314.48;1806.00
194;979.00;1317.99;1834.00
195;979.00;1308.24;1807.00
196;979.00;1323.83;1890.00
197;979.00;1316.92;1775.00
198;979.00;1320.37;1909.00
199;979.00;1328.55;1836.00
200;979.00;1336.05;1859.00
201;979.00;1328.70;1932.00
202;979.00;1313.81;1872.00
203;979.00;1327.74;1857.00
204;979.00;1338.13;1827.00
205;979.00;1337.37;1842.00
206;979.00;1319.59;1900.00
207;979.00;1309.41;1892.00
208;979.00;1323.84;1883.00
209;979.00;1331.53;1876.00
210;979.00;1329.67;1876.00
211;979.00;1327.39;2008.00
212;979.00;1318.99;1887.00
213;979.00;1330.80;1831.00
214;979.00;1337.48;1924.00
215;979.00;1327.55;2118.00
216;979.00;1293.26;1846.00
217;979.00;1328.64;2023.00
218;979.00;1308.44;1877.00
219;979.00;1343.48;2013.00
220;979.00;1314.57;1756.00
221;979.00;1294.06;1915.00
222;979.00;1320.36;1960.00
223;979.00;1334.76;1917.00
224;979.00;1320.13;1863.00
225;979.00;1317.10;1890.00
226;979.00;1313.23;1936.00
227;979.00;1331.65;1928.00
228;979.00;1321.68;1905.00
229;979.00;1314.45;1902.00
230;979.00;1319.88;1989.00
231;979.00;1336.98;1857.00
232;979.00;1324.46;1977.00
233;979.00;1316.24;1953.00
234;979.00;1326.11;1836.00
235;979.00;1309.73;1807.00
236;979.00;1312.33;1939.00
237;979.00;1324.12;1843.00
238;979.00;1323.31;1767.00
239;979.00;1303.66;1951.00
240;979.00;1327.74;1888.00
241;979.00;1311.71;1940.00
242;979.00;1329.82;1802.00
243;979.00;1315.62;1881.00
244;979.00;1307.91;1875.00
245;979.00;1326.61;1863.00
246;979.00;1327.23;1822.00
247;979.00;1316.83;1856.00
248;979.00;1297.21;1745.00
249;979.00;1313.56;1825.00
250;979.00;1313.09;1860.00
251;979.00;1330.26;1969.00
252;979.00;1314.36;1781.00
253;979.00;1349.69;1844.00
254;979.00;1308.22;1929.00
255;979.00;1300.12;1949.00
256;979.00;1310.77;1930.00
257;979.00;1318.79;1837.00
258;979.00;1322.84;1970.00
259;979.00;1311.24;1819.00
260;979.00;1319.48;1996.00
261;979.00;1343.01;1944.00
262;979.00;1300.34;1958.00
263;979.00;1316.42;1883.00
264;979.00;1333.86;1913.00
265;979.00;1332.18;1979.00
266;979.00;1314.49;1901.00
267;978.00;1327.86;1844.00
268;978.00;1317.42;1835.00
269;978.00;1306.41;1862.00
270;974.00;1300.13;1789.00
271;974.00;1324.69;1884.00
272;974.00;1317.88;1820.00
273;974.00;1325.79;1884.00
274;974.00;1316.08;1853.00
275;974.00;1314.24;1810.00
276;974.00;1309.38;2096.00
277;974.00;1326.27;1828.00
278;974.00;1339.78;1824.00
279;974.00;1300.58;1823.00
280;961.00;1321.31;1827.00
281;961.00;1319.14;1828.00
282;961.00;1303.28;1849.00
283;961.00;1307.11;1884.00
284;961.00;1312.48;1845.00
285;961.00;1310.97;1884.00
286;961.00;1316.13;1895.00
287;961.00;1289.68;1946.00
288;961.00;1293.30;1891.00
289;961.00;1308.59;1917.00
290;961.00;1303.75;1974.00
291;961.00;1288.40;1740.00
292;961.00;1301.57;1876.00
293;961.00;1314.36;1890.00
294;961.00;1285.84;1817.00
295;961.00;1288.38;1785.00
296;961.00;1297.89;1962.00
297;961.00;1287.26;1819.00
298;961.00;1306.80;2053.00
299;961.00;1304.30;1785.00
300;961.00;1289.08;1857.00
301;961.00;1285.48;1855.00
302;961.00;1290.98;1856.00
303;961.00;1301.00;2000.00
304;961.00;1287.39;1884.00
305;961.00;1294.05;1781.00
306;961.00;1304.61;1906.00
307;961.00;1306.82;1864.00
308;961.00;1309.68;1875.00
309;961.00;1327.70;2027.00
310;961.00;1324.09;1902.00
311;961.00;1303.81;1914.00
312;961.00;1303.34;2036.00
313;961.00;1296.20;1877.00
314;961.00;1313.04;1801.00
315;961.00;1308.85;1878.00
316;961.00;1294.66;1890.00
317;961.00;1307.80;1815.00
318;961.00;1301.66;1873.00
319;961.00;1294.08;1720.00
320;961.00;1293.73;1843.00
321;961.00;1312.24;1969.00
322;961.00;1304.63;1832.00
323;961.00;1308.80;1854.00
324;961.00;1297.84;1894.00
325;961.00;1311.29;1831.00
326;961.00;1323.73;1945.00
327;961.00;1296.98;1937.00
328;961.00;1303.96;1850.00
329;961.00;1288.89;1823.00
330;961.00;1299.16;1868.00
331;961.00;1306.92;1840.00
332;961.00;1289.45;1754.00
333;961.00;1300.38;1864.00
334;961.00;1293.20;1952.00
335;961.00;1310.99;1910.00
336;961.00;1316.73;1917.00
337;961.00;1296.35;2007.00
338;961.00;1308.78;1740.00
339;961.00;1300.61;1835.00
340;961.00;1300.64;1897.00
341;961.00;1319.93;1928.00
342;961.00;1296.23;1896.00
343;961.00;1283.80;1847.00
344;961.00;1301.15;1811.00
345;961.00;1303.06;1809.00
346;961.00;1327.06;1841.00
347;961.00;1325.50;1979.00
348;961.00;1305.85;1879.00
349;961.00;1317.66;1763.00
350;961.00;1290.71;1860.00
351;961.00;1312.01;1888.00
352;961.00;1335.31;1844.00
353;961.00;1302.17;1911.00
354;961.00;1306.30;1813.00
355;961.00;1311.64;1923.00
356;961.00;1311.53;1871.00
357;961.00;1323.08;1862.00
358;961.00;1308.13;1874.00
359;961.00;1313.88;2003.00
360;961.00;1306.49;2028.00
361;961.00;1313.62;1931.00
362;961.00;1310.45;1861.00
363;961.00;1310.98;1926.00
364;961.00;1305.35;1846.00
365;961.00;1325.15;1898.00
366;961.00;1296.59;1814.00
367;961.00;1312.16;1998.00
368;961.00;1332.74;1942.00
369;961.00;1305.53;1851.00
370;961.00;1323.35;1901.00
371;961.00;1318.11;1981.00
372;961.00;1323.92;1799.00
373;961.00;1308.43;1848.00
374;961.00;1320.79;1885.00
375;961.00;1305.80;1874.00
376;961.00;1298.54;1819.00
377;961.00;1313.87;1840.00
378;961.00;1311.55;1851.00
379;961.00;1316.01;1898.00
380;961.00;1334.73;1938.00
381;961.00;1325.60;1889.00
382;961.00;1299.74;1862.00
383;961.00;1312.81;1898.00
384;961.00;1309.47;1755.00
385;961.00;1308.18;1867.00
386;961.00;1313.33;1958.00
387;961.00;1299.26;1773.00
388;961.00;1314.90;2001.00
389;961.00;1300.84;1931.00
390;961.00;1313.25;1924.00
391;961.00;1299.64;1788.00
392;961.00;1315.85;1895.00
393;961.00;1295.12;1947.00
394;961.00;1313.16;1834.00
395;961.00;1321.42;1944.00
396;961.00;1299.25;1925.00
397;961.00;1301.12;1777.00
398;961.00;1289.09;1873.00
399;961.00;1310.82;1866.00
400;961.00;1303.18;1800.00
401;961.00;1298.85;1964.00
402;961.00;1295.05;1857.00
403;961.00;1311.77;1813.00
404;961.00;1311.75;1923.00
405;961.00;1304.11;1970.00
406;961.00;1317.59;1868.00
407;961.00;1304.60;1874.00
408;961.00;1298.63;1873.00
409;961.00;1314.64;1847.00
410;961.00;1290.13;1996.00
411;961.00;1293.47;1838.00
412;961.00;1299.87;1834.00
413;961.00;1298.83;1808.00
414;961.00;1303.32;1919.00
415;961.00;1300.19;1907.00
416;961.00;1309.68;1799.00
417;961.00;1300.92;2032.00
418;961.00;1300.84;1906.00
419;961.00;1310.21;1882.00
420;961.00;1296.58;1880.00
421;961.00;1295.82;1860.00
422;961.00;1284.24;1830.00
423;961.00;1281.19;1922.00
424;961.00;1305.48;1862.00
425;961.00;1302.17;1885.00
426;961.00;1292.24;1799.00
427;961.00;1297.55;1918.00
428;961.00;1298.23;1819.00
429;961.00;1291.56;1808.00
430;961.00;1297.36;1807.00
431;961.00;1300.02;1773.00
432;961.00;1315.84;1892.00
433;961.00;1302.32;1896.00
434;961.00;1302.62;1910.00
435;961.00;1294.69;1729.00
436;961.00;1300.05;1885.00
437;961.00;1308.74;1959.00
438;961.00;1309.19;1839.00
439;961.00;1290.22;1812.00
440;961.00;1299.11;1803.00
441;961.00;1308.23;1942.00
442;961.00;1303.60;1978.00
443;961.00;1299.47;1767.00
444;961.00;1311.15;1900.00
445;961.00;1291.82;1858.00
446;961.00;1287.17;1901.00
447;961.00;1288.50;1861.00
448;961.00;1309.43;1766.00
449;961.00;1275.38;1881.00
450;961.00;1281.44;1814.00
451;961.00;1278.53;1758.00
452;961.00;1299.20;1819.00
453;961.00;1296.34;1971.00
454;961.00;1287.25;1877.00
455;961.00;1287.47;1819.00
456;961.00;1299.45;1791.00
457;961.00;1292.22;1905.00
458;961.00;1294.87;1876.00
459;961.00;1315.16;1801.00
460;961.00;1296.46;1791.00
461;961.00;1277.21;1904.00
462;961.00;1280.63;1741.00
463;961.00;1268.28;1870.00
464;961.00;1306.47;1898.00
465;961.00;1299.34;1837.00
466;961.00;1305.91;1836.00
467;961.00;1281.59;1832.00
468;961.00;1296.64;1975.00
469;961.00;1297.71;1860.00
470;961.00;1303.17;1922.00
471;961.00;1301.41;1868.00
472;961.00;1301.94;1887.00
473;961.00;1292.56;1835.00
474;961.00;1288.16;1831.00
475;961.00;1281.55;1799.00
476;961.00;1293.63;1995.00
477;961.00;1312.05;1820.00
478;961.00;1314.75;1836.00
479;961.00;1307.51;1876.00
480;961.00;1301.23;1774.00
481;961.00;1302.20;1857.00
482;961.00;1300.05;1869.00
483;961.00;1309.74;1816.00
484;961.00;1289.25;1784.00
485;961.00;1299.85;1920.00
486;961.00;1277.92;1791.00
487;961.00;1293.67;1771.00
488;961.00;1300.93;1819.00
489;961.00;1289.00;1856.00
490;961.00;1297.26;1801.00
491;961.00;1311.26;1858.00
492;961.00;1290.79;1822.00
493;961.00;1315.20;1829.00
494;961.00;1294.93;1856.00
495;961.00;1281.94;1985.00
496;961.00;1295.79;1760.00
497;961.00;1277.72;1866.00
498;961.00;1297.00;1860.00
499;961.00;1297.55;1794.00
500;961.00;1284.51;1897.00
501;961.00;1294.72;1959.00
502;961.00;1298.36;1845.00
503;961.00;1299.83;1852.00
504;961.00;1302.67;1935.00
505;961.00;1303.89;1768.00
506;961.00;1296.93;1754.00
507;961.00;1281.87;1821.00
508;961.00;1293.96;1883.00
509;961.00;1305.25;1966.00
510;961.00;1311.77;1749.00
511;961.00;1312.13;1879.00
512;961.00;1302.80;1932.00
513;961.00;1308.59;1911.00
514;961.00;1305.41;1894.00
515;961.00;1296.36;1778.00
516;961.00;1309.56;1903.00
517;961.00;1311.91;1841.00
518;961.00;1306.32;1832.00
519;961.00;1304.69;1831.00
520;961.00;1298.92;1853.00
521;961.00;1305.55;1908.00
522;961.00;1302.50;1768.00
523;961.00;1312.48;1850.00
524;961.00;1297.32;1876.00
525;961.00;1304.95;1952.00
526;961.00;1310.09;1888.00
527;961.00;1296.97;1796.00
528;961.00;1299.78;1889.00
529;961.00;1278.36;1869.00
530;961.00;1309.14;1845.00
531;961.00;1301.61;1802.00
532;961.00;1300.87;1918.00
533;961.00;1291.45;1934.00
534;961.00;1311.42;1905.00
535;961.00;1297.25;1998.00
536;961.00;1296.11;1868.00
537;961.00;1289.73;1804.00
538;961.00;1293.79;1832.00
539;961.00;1283.02;1791.00
540;961.00;1297.07;1817.00
541;961.00;1294.79;1808.00
542;961.00;1316.28;1870.00
543;961.00;1305.37;1927.00
544;961.00;1305.53;1853.00
545;961.00;1300.80;1807.00
546;961.00;1313.62;1881.00
547;961.00;1314.07;1861.00
548;961.00;1295.88;1987.00
549;961.00;1300.01;1815.00
550;961.00;1304.50;1949.00
551;961.00;1293.82;1898.00
552;961.00;1303.05;1867.00
553;961.00;1278.75;1885.00
554;961.00;1289.33;1799.00
555;961.00;1299.68;1754.00
556;961.00;1300.44;1977.00
557;961.00;1315.36;1943.00
558;961.00;1288.83;1796.00
559;961.00;1307.91;1827.00
560;961.00;1308.65;1892.00
561;961.00;1302.21;1831.00
562;961.00;1295.49;1830.00
563;961.00;1289.42;1865.00
564;961.00;1288.58;1827.00
565;961.00;1298.60;1872.00
566;961.00;1289.30;1913.00
567;961.00;1300.16;1810.00
568;961.00;1292.49;1857.00
569;961.00;1290.11;1904.00
570;961.00;1286.44;1838.00
571;961.00;1280.90;1953.00
572;961.00;1275.69;1859.00
573;961.00;1289.88;1812.00
574;961.00;1301.58;1950.00
575;961.00;1286.34;1762.00
576;961.00;1272.36;1851.00
577;961.00;1309.56;1799.00
578;961.00;1317.68;1825.00
579;961.00;1307.37;1949.00
580;961.00;1271.04;1899.00
581;961.00;1293.14;1879.00
582;961.00;1293.67;1911.00
583;961.00;1297.35;1912.00
584;961.00;1287.52;1991.00
585;961.00;1304.14;2016.00
586;961.00;1304.22;1876.00
587;961.00;1296.17;1934.00
588;961.00;1295.86;1756.00
589;961.00;1288.96;1833.00
590;961.00;1296.78;1826.00
591;961.00;1280.01;1824.00
592;961.00;1294.20;1983.00
593;961.00;1313.68;1784.00
594;961.00;1296.16;1855.00
595;961.00;1289.03;1806.00
596;961.00;1309.93;1785.00
597;961.00;1320.91;1908.00
598;961.00;1307.07;1830.00
599;961.00;1302.13;1834.00
600;961.00;1292.42;1865.00
601;961.00;1308.48;1834.00
602;961.00;1286.18;1796.00
603;961.00;1302.31;1881.00
604;961.00;1296.00;1882.00
605;961.00;1305.72;1932.00
606;961.00;1297.50;1825.00
607;961.00;1307.06;1864.00
608;961.00;1299.54;1805.00
609;961.00;1297.01;1755.00
610;961.00;1310.77;1808.00
611;961.00;1298.36;1907.00
612;961.00;1298.40;1814.00
613;961.00;1306.27;1935.00
614;961.00;1308.87;1944.00
615;961.00;1305.21;1837.00
616;961.00;1284.88;1807.00
617;961.00;1301.38;1790.00
618;961.00;1292.35;1735.00
619;961.00;1288.02;1894.00
620;961.00;1302.06;1996.00
621;961.00;1295.99;1845.00
622;961.00;1311.17;1885.00
623;961.00;1304.63;1779.00
624;961.00;1295.99;2074.00
625;961.00;1295.25;1835.00
626;961.00;1304.63;1823.00
627;961.00;1305.57;1878.00
628;961.00;1314.32;1873.00
629;961.00;1303.29;1830.00
630;961.00;1295.60;1970.00
631;961.00;1304.31;1901.00
632;961.00;1298.76;1798.00
633;961.00;1305.90;1826.00
634;961.00;1288.29;1874.00
635;961.00;1298.48;1891.00
636;961.00;1282.69;1908.00
637;961.00;1297.33;1840.00
638;961.00;1303.97;2007.00
639;961.00;1287.45;1843.00
640;961.00;1314.77;1846.00
641;961.00;1304.20;2092.00
642;961.00;1304.79;1762.00
643;961.00;1310.84;1881.00
644;961.00;1303.78;1917.00
645;961.00;1311.94;1761.00
646;961.00;1279.27;1869.00
647;961.00;1293.84;1855.00
648;961.00;1299.06;1856.00
649;961.00;1302.99;1804.00
650;961.00;1298.09;1896.00
651;961.00;1301.80;1846.00
652;961.00;1307.67;1924.00
653;961.00;1308.76;1905.00
654;961.00;1314.25;1857.00
655;961.00;1289.73;1962.00
656;961.00;1298.09;1866.00
657;961.00;1303.78;1844.00
658;961.00;1306.23;1837.00
659;961.00;1292.43;1800.00
660;961.00;1301.51;1849.00
661;961.00;1298.39;1816.00
662;961.00;1294.53;1946.00
