generation;best;average;worst
0;1070.00;2175.02;2497.00
1;1070.00;2018.26;2414.00
2;1070.00;1770.25;2311.00
3;1070.00;1411.27;1956.00
4;1056.00;1306.40;1878.00
5;1056.00;1310.33;1774.00
6;1056.00;1303.51;1865.00
7;1029.00;1319.36;1827.00
8;1029.00;1319.64;1782.00
9;1005.00;1323.41;1801.00
10;1000.00;1273.33;1859.00
11;989.00;1219.30;1715.00
12;989.00;1202.31;1663.00
13;989.00;1231.09;1663.00
14;984.00;1240.33;1829.00
15;984.00;1245.59;1751.00
16;984.00;1260.75;1754.00
17;984.00;1253.31;1740.00
18;982.00;1233.25;1679.00
19;982.00;1223.20;1719.00
20;982.00;1183.70;1710.00
21;954.00;1233.93;1798.00
22;954.00;1235.22;1705.00
23;954.00;1247.49;1817.00
24;940.00;1240.36;1692.00
25;940.00;1219.24;1754.00
26;940.00;1196.09;1755.00
27;935.00;1198.15;1726.00
28;935.00;1206.48;1747.00
29;935.00;1181.74;1764.00
30;930.00;1177.21;1733.00
31;916.00;1162.94;1698.00
32;916.00;1164.49;1769.00
33;916.00;1165.68;1799.00
34;916.00;1173.66;1612.00
35;916.00;1154.42;1648.00
36;916.00;1143.57;1630.00
37;916.00;1130.39;1644.00
38;916.00;1146.81;1669.00
39;916.00;1132.62;1725.00
40;916.00;1118.36;1755.00
41;916.00;1147.16;1766.00
42;907.00;1130.02;1684.00
43;907.00;1134.66;1743.00
44;907.00;1117.01;1642.00
45;907.00;1147.33;1675.00
46;907.00;1113.78;1679.00
47;907.00;1099.37;1705.00
48;907.00;1076.51;1661.00
49;907.00;1102.60;1749.00
50;907.00;1093.90;1686.00
51;907.00;1110.32;1787.00
52;907.00;1116.73;1609.00
53;907.00;1100.61;1624.00
54;905.00;1115.21;1630.00
55;905.00;1114.74;1623.00
56;905.00;1112.71;1764.00
57;901.00;1144.51;1745.00
58;901.00;1170.93;1642.00
59;901.00;1166.07;1618.00
60;901.00;1177.70;1627.00
61;901.00;1168.44;1674.00
62;901.00;1188.81;1670.00
63;901.00;1177.54;1690.00
64;901.00;1166.35;1755.00
65;901.00;1167.13;1623.00
66;901.00;1148.70;1602.00
67;901.00;1158.04;1628.00
68;901.00;1167.84;1614.00
69;901.00;1170.73;1791.00
70;901.00;1173.58;1624.00
71;901.00;1160.15;1710.00
72;901.00;1180.42;1711.00
73;901.00;1164.04;1679.00
74;900.00;1162.48;1687.00
75;900.00;1171.48;1678.00
76;900.00;1173.59;1731.00
77;900.00;1161.44;1625.00
78;900.00;1143.37;1655.00
