generation;best;average;worst
0;1475.00;2946.53;3502.00
1;1475.00;2711.52;3159.00
2;1475.00;2316.89;3055.00
3;1475.00;1861.62;2718.00
4;1468.00;1724.77;2189.00
5;1391.00;1700.40;2184.00
6;1391.00;1702.03;2125.00
7;1391.00;1711.75;2252.00
8;1391.00;1697.06;2273.00
9;1391.00;1729.68;2150.00
10;1391.00;1734.98;2228.00
11;1391.00;1719.54;2259.00
12;1391.00;1706.53;2187.00
13;1391.00;1737.04;2216.00
14;1356.00;1717.51;2394.00
15;1356.00;1752.05;2279.00
16;1356.00;1732.17;2248.00
17;1356.00;1749.63;2276.00
18;1356.00;1740.56;2308.00
19;1356.00;1719.48;2260.00
20;1356.00;1732.49;2256.00
21;1356.00;1716.38;2213.00
22;1356.00;1729.29;2212.00
23;1356.00;1710.22;2251.00
24;1356.00;1719.15;2292.00
25;1356.00;1728.02;2319.00
26;1356.00;1710.70;2169.00
27;1356.00;1711.83;2288.00
28;1356.00;1731.26;2271.00
29;1356.00;1728.54;2244.00
30;1356.00;1702.28;2260.00
31;1346.00;1710.41;2446.00
32;1346.00;1718.87;2241.00
33;1346.00;1715.93;2286.00
34;1346.00;1715.03;2378.00
35;1340.00;1699.18;2198.00
36;1340.00;1712.62;2240.00
37;1340.00;1707.22;2194.00
38;1340.00;1679.35;2270.00
39;1340.00;1678.42;2185.00
40;1338.00;1690.69;2221.00
41;1338.00;1682.57;2312.00
42;1338.00;1664.69;2182.00
43;1335.00;1668.65;2243.00
44;1335.00;1667.26;2208.00
45;1333.00;1664.40;2279.00
46;1333.00;1669.16;2308.00
47;1330.00;1679.36;2094.00
48;1330.00;1663.37;2170.00
49;1328.00;1672.28;2178.00
50;1314.00;1664.11;2186.00
51;1314.00;1680.99;2148.00
52;1314.00;1663.39;2192.00
53;1314.00;1669.66;2203.00
54;1314.00;1684.50;2239.00
55;1314.00;1674.65;2183.00
56;1314.00;1681.81;2192.00
57;1314.00;1676.01;2179.00
58;1314.00;1682.01;2233.00
59;1314.00;1677.73;2163.00
60;1314.00;1658.73;2254.00
61;1314.00;1650.64;2232.00
62;1314.00;1667.32;2214.00
63;1314.00;1673.79;2220.00
64;1314.00;1649.51;2208.00
65;1314.00;1639.05;2177.00
66;1314.00;1666.98;2224.00
67;1314.00;1678.50;2179.00
68;1314.00;1662.62;2236.00
69;1314.00;1684.20;2285.00
70;1314.00;1662.48;2171.00
71;1308.00;1677.51;2196.00
72;1308.00;1682.24;2182.00
73;1308.00;1644.30;2220.00
74;1308.00;1648.42;2202.00
75;1308.00;1641.52;2395.00
76;1308.00;1652.28;2187.00
77;1308.00;1655.28;2250.00
78;1308.00;1660.25;2202.00
79;1308.00;1673.57;2212.00
80;1305.00;1658.34;2147.00
81;1305.00;1653.39;2276.00
82;1305.00;1653.23;2237.00
83;1305.00;1654.70;2214.00
84;1297.00;1650.74;2202.00
85;1294.00;1649.26;2136.00
86;1294.00;1647.36;2221.00
87;1294.00;1635.95;2233.00
88;1291.00;1621.59;2141.00
89;1284.00;1625.60;2202.00
90;1284.00;1625.48;2124.00
91;1281.00;1635.96;2167.00
92;1281.00;1637.79;2079.00
93;1278.00;1646.75;2247.00
94;1275.00;1653.00;2152.00
95;1267.00;1649.26;2206.00
96;1267.00;1655.49;2203.00
97;1267.00;1660.20;2228.00
98;1261.00;1685.87;2241.00
99;1261.00;1654.26;2275.00
100;1261.00;1668.25;2221.00
101;1251.00;1648.33;2219.00
102;1251.00;1648.66;2197.00
103;1251.00;1652.52;2240.00
104;1251.00;1646.05;2198.00
105;1251.00;1647.80;2185.00
106;1251.00;1625.80;2143.00
107;1251.00;1610.00;2304.00
108;1251.00;1624.69;2130.00
109;1251.00;1643.48;2183.00
110;1251.00;1623.17;2235.00
111;1251.00;1620.57;2208.00
112;1251.00;1618.85;2224.00
113;1251.00;1637.81;2163.00
114;1251.00;1612.62;2182.00
115;1251.00;1618.26;2274.00
116;1251.00;1626.63;2129.00
117;1251.00;1628.43;2193.00
118;1251.00;1645.16;2198.00
119;1251.00;1634.20;2305.00
120;1251.00;1639.65;2167.00
121;1251.00;1624.30;2171.00
122;1251.00;1622.20;2107.00
123;1251.00;1638.28;2174.00
124;1251.00;1637.75;2290.00
125;1251.00;1611.48;2109.00
126;1251.00;1624.36;2161.00
127;1251.00;1620.44;2197.00
128;1251.00;1624.23;2226.00
129;1251.00;1630.91;2160.00
130;1251.00;1614.88;2215.00
131;1251.00;1623.97;2214.00
132;1251.00;1646.52;2205.00
133;1251.00;1626.87;2119.00
134;1251.00;1610.35;2169.00
135;1251.00;1620.92;2082.00
136;1251.00;1614.88;2095.00
137;1251.00;1629.05;2304.00
138;1251.00;1645.30;2176.00
139;1251.00;1597.91;2205.00
140;1251.00;1635.09;2158.00
141;1251.00;1626.70;2175.00
142;1251.00;1625.32;2174.00
143;1251.00;1620.77;2113.00
144;1251.00;1634.78;2134.00
145;1251.00;1618.68;2135.00
146;1251.00;1612.48;2186.00
147;1251.00;1606.30;2082.00
148;1251.00;1622.74;2107.00
149;1251.00;1608.71;2195.00
150;1251.00;1627.17;2163.00
151;1251.00;1626.34;2215.00
152;1251.00;1619.00;2302.00
153;1251.00;1624.71;2284.00
154;1251.00;1627.96;2356.00
155;1251.00;1617.67;2310.00
156;1251.00;1620.55;2162.00
157;1251.00;1613.57;2089.00
158;1251.00;1631.18;2193.00
159;1251.00;1635.75;2205.00
160;1251.00;1620.95;2136.00
161;1251.00;1621.43;2231.00
162;1246.00;1606.93;2160.00
163;1246.00;1639.30;2233.00
164;1246.00;1610.35;2104.00
165;1246.00;1618.34;2253.00
166;1246.00;1610.21;2154.00
167;1246.00;1643.15;2120.00
168;1246.00;1609.17;2113.00
169;1246.00;1633.61;2179.00
170;1246.00;1616.21;2138.00
171;1246.00;1599.92;2129.00
172;1246.00;1631.92;2147.00
173;1246.00;1611.76;2206.00
174;1246.00;1621.70;2053.00
175;1246.00;1625.72;2248.00
176;1246.00;1621.59;2197.00
177;1246.00;1619.17;2172.00
178;1246.00;1624.37;2155.00
179;1246.00;1611.89;2162.00
180;1246.00;1614.02;2143.00
181;1246.00;1631.75;2179.00
182;1246.00;1632.35;2089.00
183;1246.00;1644.06;2074.00
184;1246.00;1643.86;2247.00
185;1246.00;1614.20;2196.00
186;1246.00;1635.02;2257.00
187;1246.00;1602.05;2164.00
188;1244.00;1632.80;2227.00
189;1244.00;1629.91;2194.00
190;1244.00;1614.26;2180.00
191;1244.00;1605.82;2233.00
192;1244.00;1610.39;2154.00
193;1244.00;1597.17;2231.00
194;1244.00;1621.09;2176.00
195;1244.00;1606.91;2278.00
196;1244.00;1628.56;2189.00
197;1244.00;1597.14;2137.00
198;1244.00;1614.52;2127.00
199;1244.00;1609.65;2199.00
200;1244.00;1616.61;2246.00
201;1244.00;1600.56;2304.00
202;1244.00;1631.44;2188.00
203;1244.00;1608.19;2274.00
204;1244.00;1620.37;2292.00
205;1244.00;1624.23;2139.00
206;1244.00;1590.55;2179.00
207;1244.00;1614.01;2221.00
208;1244.00;1634.13;2173.00
