generation;best;average;worst
0;1475.00;2941.88;3485.00
1;1475.00;2674.82;3195.00
2;1475.00;2298.68;3023.00
3;1475.00;1812.56;2367.00
4;1427.00;1701.24;2223.00
5;1427.00;1664.63;2224.00
6;1406.00;1647.80;2146.00
7;1406.00;1645.49;2223.00
8;1387.00;1634.99;2137.00
9;1386.00;1620.17;2132.00
10;1386.00;1620.93;2176.00
11;1368.00;1608.89;2118.00
12;1362.00;1620.47;2099.00
13;1362.00;1613.63;2160.00
14;1358.00;1624.11;2101.00
15;1358.00;1614.41;2110.00
16;1344.00;1610.43;2156.00
17;1323.00;1636.99;2173.00
18;1323.00;1615.63;2087.00
19;1313.00;1618.98;2087.00
20;1300.00;1604.12;2254.00
21;1300.00;1568.10;2119.00
22;1293.00;1542.04;2181.00
23;1285.00;1544.22;2054.00
24;1283.00;1529.58;2061.00
25;1276.00;1504.81;2024.00
26;1272.00;1534.02;2047.00
27;1272.00;1538.25;2006.00
28;1272.00;1541.21;2075.00
29;1254.00;1532.90;2074.00
30;1253.00;1536.26;2008.00
31;1238.00;1527.14;2076.00
32;1238.00;1517.67;1994.00
33;1238.00;1506.93;2107.00
34;1235.00;1509.51;2191.00
35;1235.00;1497.54;1979.00
36;1235.00;1495.78;1954.00
37;1235.00;1499.29;2003.00
38;1235.00;1517.55;2102.00
39;1231.00;1527.81;2094.00
40;1231.00;1523.24;2048.00
41;1231.00;1499.69;1965.00
42;1228.00;1488.36;2047.00
43;1228.00;1488.61;2050.00
44;1228.00;1476.76;2116.00
45;1228.00;1479.22;2025.00
46;1224.00;1479.78;1948.00
47;1224.00;1492.27;2151.00
48;1215.00;1482.49;1870.00
49;1215.00;1479.56;1933.00
50;1211.00;1501.14;1944.00
51;1211.00;1494.52;2059.00
52;1209.00;1498.03;1973.00
53;1209.00;1487.67;2026.00
54;1209.00;1498.01;1978.00
55;1209.00;1505.71;2072.00
56;1207.00;1495.17;1927.00
57;1207.00;1508.96;2009.00
58;1207.00;1499.45;1968.00
59;1207.00;1504.31;2082.00
60;1207.00;1503.74;1932.00
61;1207.00;1491.01;1925.00
62;1207.00;1508.39;1949.00
63;1207.00;1505.90;2011.00
64;1207.00;1513.58;2042.00
65;1207.00;1539.46;2007.00
66;1201.00;1548.75;2111.00
67;1201.00;1545.40;2067.00
68;1201.00;1509.98;2024.00
69;1201.00;1488.79;2035.00
70;1199.00;1492.00;2022.00
71;1199.00;1500.60;2022.00
72;1195.00;1477.96;2030.00
73;1195.00;1483.52;1971.00
74;1179.00;1468.57;2026.00
75;1179.00;1459.86;2010.00
76;1179.00;1448.40;2005.00
77;1179.00;1443.23;2013.00
78;1179.00;1446.83;1982.00
79;1175.00;1452.73;1910.00
80;1175.00;1436.95;1895.00
81;1175.00;1429.35;1995.00
82;1175.00;1440.29;1973.00
83;1175.00;1441.28;2108.00
84;1175.00;1444.17;2026.00
85;1175.00;1459.60;1935.00
86;1175.00;1465.04;1979.00
87;1175.00;1460.17;2154.00
88;1175.00;1463.73;2008.00
89;1175.00;1464.70;2023.00
90;1175.00;1478.94;1973.00
91;1175.00;1480.77;2015.00
92;1175.00;1467.31;2103.00
93;1175.00;1474.15;1958.00
94;1175.00;1453.42;2006.00
95;1175.00;1452.28;2064.00
96;1175.00;1451.77;1929.00
97;1171.00;1462.89;1962.00
98;1171.00;1475.48;1923.00
99;1171.00;1461.39;1970.00
100;1169.00;1462.15;1983.00
101;1169.00;1454.86;2009.00
102;1169.00;1466.55;1952.00
103;1169.00;1460.89;1980.00
104;1169.00;1471.88;2066.00
105;1169.00;1479.98;1956.00
106;1169.00;1468.54;1971.00
107;1169.00;1473.51;2033.00
108;1169.00;1482.33;1989.00
109;1169.00;1477.80;2018.00
110;1169.00;1491.27;1991.00
111;1169.00;1483.78;1997.00
112;1169.00;1465.82;1967.00
113;1169.00;1480.73;2018.00
114;1169.00;1494.82;2024.00
115;1150.00;1482.04;1964.00
116;1150.00;1476.16;2082.00
117;1150.00;1475.66;1984.00
118;1148.00;1471.02;1957.00
119;1148.00;1492.05;2070.00
120;1146.00;1468.55;1998.00
121;1146.00;1459.45;2023.00
122;1146.00;1472.42;2042.00
123;1144.00;1459.73;1952.00
124;1144.00;1467.83;2015.00
125;1144.00;1481.21;2055.00
126;1144.00;1474.39;2035.00
127;1144.00;1473.33;2029.00
128;1144.00;1440.29;2081.00
129;1144.00;1455.73;2002.00
130;1137.00;1448.68;2003.00
131;1137.00;1451.58;2127.00
132;1137.00;1460.67;2021.00
133;1137.00;1428.40;1875.00
134;1137.00;1432.80;1869.00
135;1136.00;1436.99;2010.00
136;1126.00;1421.30;1936.00
137;1126.00;1411.14;1937.00
138;1124.00;1410.96;1909.00
139;1124.00;1414.32;1976.00
140;1118.00;1402.36;1975.00
141;1118.00;1402.25;1927.00
142;1118.00;1420.94;1943.00
143;1118.00;1404.22;1972.00
144;1118.00;1415.87;2016.00
145;1118.00;1432.84;1979.00
146;1118.00;1454.09;2121.00
147;1118.00;1438.46;1921.00
148;1118.00;1451.00;1975.00
149;1118.00;1436.99;1990.00
150;1118.00;1437.77;2004.00
151;1116.00;1462.07;1943.00
152;1116.00;1444.94;2031.00
153;1116.00;1459.80;1999.00
154;1116.00;1433.13;2013.00
155;1116.00;1464.75;2005.00
156;1116.00;1472.47;2018.00
157;1116.00;1457.79;1974.00
158;1116.00;1446.55;2060.00
159;1116.00;1450.03;2006.00
160;1116.00;1458.15;2010.00
161;1116.00;1471.81;2060.00
162;1116.00;1464.21;2020.00
163;1116.00;1456.01;1960.00
164;1116.00;1446.91;1953.00
165;1116.00;1446.63;1948.00
166;1116.00;1453.99;2004.00
167;1116.00;1456.31;1931.00
168;1116.00;1445.51;2069.00
169;1116.00;1462.22;2084.00
170;1116.00;1449.44;2034.00
171;1116.00;1449.29;1998.00
172;1116.00;1468.31;2005.00
173;1116.00;1459.83;2067.00
174;1116.00;1461.79;1969.00
175;1116.00;1458.46;1993.00
176;1116.00;1470.49;2065.00
177;1116.00;1448.93;2128.00
178;1116.00;1461.64;2032.00
179;1116.00;1466.32;1984.00
180;1116.00;1458.68;2053.00
181;1116.00;1443.75;2092.00
182;1116.00;1451.95;1917.00
183;1116.00;1466.79;1979.00
184;1116.00;1446.87;1988.00
185;1116.00;1460.38;2077.00
186;1116.00;1421.35;2046.00
187;1116.00;1443.14;2063.00
188;1116.00;1444.00;2155.00
189;1116.00;1440.28;2031.00
190;1116.00;1445.66;1942.00
191;1116.00;1444.56;1986.00
192;1116.00;1454.58;1975.00
